engagement_id,player_id,week_start_date,total_play_hours,total_sessions,favorite_genre,multiplayer_hours,store_visits,ps_plus_tier,engagement_band
ENG-000291,PLAYER030,2024-04-08,17.74,14,Indie,10.05,11,Essential,MEDIUM
ENG-000292,PLAYER030,2024-04-15,15.98,14,Action-Adventure,4.29,10,Essential,MEDIUM
ENG-000293,PLAYER030,2024-04-22,16.25,15,Puzzle,10.75,7,Essential,MEDIUM
ENG-000294,PLAYER030,2024-04-29,11.24,10,FPS,6.07,7,Essential,MEDIUM
ENG-000295,PLAYER030,2024-05-06,19.13,13,Action-Adventure,4.97,8,Essential,HIGH
ENG-000296,PLAYER030,2024-05-13,13.94,10,Action-Adventure,3.79,9,Essential,MEDIUM
ENG-000297,PLAYER030,2024-05-20,21.58,24,Sports,16.60,9,Essential,HIGH
ENG-000298,PLAYER030,2024-05-27,10.10,7,Sports,5.08,7,Essential,MEDIUM
ENG-000299,PLAYER030,2024-06-03,18.03,14,Action-RPG,9.61,2,Essential,HIGH
ENG-000300,PLAYER030,2024-06-10,14.01,13,Action-Adventure,10.73,1,Essential,MEDIUM
ENG-000301,PLAYER031,2024-04-08,9.50,9,Fighting,6.96,0,Extra,MEDIUM
ENG-000302,PLAYER031,2024-04-15,4.30,2,Sports,1.19,3,Extra,LOW
ENG-000303,PLAYER031,2024-04-22,9.48,8,Sports,3.28,8,Extra,MEDIUM
ENG-000304,PLAYER031,2024-04-29,6.93,6,Action-Adventure,3.43,4,Extra,LOW
ENG-000305,PLAYER031,2024-05-06,3.94,4,Indie,1.41,7,Extra,LOW
ENG-000306,PLAYER031,2024-05-13,5.19,4,Action-RPG,2.10,1,Extra,LOW
ENG-000307,PLAYER031,2024-05-20,9.36,6,Puzzle,3.52,0,Extra,MEDIUM
ENG-000308,PLAYER031,2024-05-27,5.00,5,Puzzle,1.97,8,Extra,LOW
ENG-000309,PLAYER031,2024-06-03,9.54,8,Racing,5.67,5,Extra,MEDIUM
ENG-000310,PLAYER031,2024-06-10,7.46,5,Indie,5.00,0,Extra,LOW
ENG-000311,PLAYER032,2024-04-08,8.82,6,Action-Adventure,6.44,4,Essential,LOW
ENG-000312,PLAYER032,2024-04-15,10.77,8,Action-Adventure,6.60,10,Essential,MEDIUM
ENG-000313,PLAYER032,2024-04-22,12.65,10,Sports,8.93,4,Essential,MEDIUM
ENG-000314,PLAYER032,2024-04-29,6.62,4,Indie,2.16,3,Essential,LOW
ENG-000315,PLAYER032,2024-05-06,8.98,7,Racing,3.75,5,Essential,LOW
ENG-000316,PLAYER032,2024-05-13,13.80,16,Indie,5.44,9,Essential,MEDIUM
ENG-000317,PLAYER032,2024-05-20,11.72,10,Racing,7.40,2,Essential,MEDIUM
ENG-000318,PLAYER032,2024-05-27,10.23,10,Fighting,2.79,1,Essential,MEDIUM
ENG-000319,PLAYER032,2024-06-03,4.18,4,Sports,1.59,7,Essential,LOW
ENG-000320,PLAYER032,2024-06-10,9.26,8,Fighting,6.78,6,Essential,MEDIUM
ENG-000321,PLAYER033,2024-04-08,21.66,20,Racing,12.82,2,Essential,HIGH
ENG-000322,PLAYER033,2024-04-15,21.25,24,Indie,9.76,3,Essential,HIGH
ENG-000323,PLAYER033,2024-04-22,19.89,17,FPS,7.76,12,Essential,HIGH
ENG-000324,PLAYER033,2024-04-29,23.31,20,FPS,13.78,8,Essential,HIGH
ENG-000325,PLAYER033,2024-05-06,14.23,12,Puzzle,7.19,0,Essential,MEDIUM
ENG-000326,PLAYER033,2024-05-13,12.17,8,Puzzle,7.39,6,Essential,MEDIUM
ENG-000327,PLAYER033,2024-05-20,20.09,14,Indie,8.72,1,Essential,HIGH
ENG-000328,PLAYER033,2024-05-27,17.76,14,Action-RPG,6.82,5,Essential,MEDIUM
ENG-000329,PLAYER033,2024-06-03,18.92,14,Puzzle,10.46,11,Essential,HIGH
ENG-000330,PLAYER033,2024-06-10,11.55,13,Indie,7.68,8,Essential,MEDIUM
ENG-000331,PLAYER034,2024-04-08,6.54,7,Racing,4.82,9,Extra,LOW
ENG-000332,PLAYER034,2024-04-15,6.81,6,Action-RPG,4.76,7,Extra,LOW
ENG-000333,PLAYER034,2024-04-22,11.88,10,Action-RPG,3.22,8,Extra,MEDIUM
ENG-000334,PLAYER034,2024-04-29,6.67,8,Action-Adventure,4.57,4,Extra,LOW
ENG-000335,PLAYER034,2024-05-06,9.26,8,Action-RPG,2.29,3,Extra,MEDIUM
ENG-000336,PLAYER034,2024-05-13,9.48,6,Action-Adventure,4.30,5,Extra,MEDIUM
ENG-000337,PLAYER034,2024-05-20,10.93,13,Puzzle,2.30,3,Extra,MEDIUM
ENG-000338,PLAYER034,2024-05-27,5.99,5,Action-RPG,4.55,4,Extra,LOW
ENG-000339,PLAYER034,2024-06-03,4.77,3,Racing,2.89,8,Extra,LOW
ENG-000340,PLAYER034,2024-06-10,10.35,12,Racing,2.40,11,Extra,MEDIUM
ENG-000341,PLAYER035,2024-04-08,2.60,2,Sports,0.74,0,Premium,LOW
ENG-000342,PLAYER035,2024-04-15,2.98,2,Action-Adventure,1.79,1,Premium,LOW
ENG-000343,PLAYER035,2024-04-22,2.43,2,Indie,0.73,9,Premium,LOW
ENG-000344,PLAYER035,2024-04-29,2.44,2,Action-Adventure,1.41,9,Premium,LOW
ENG-000345,PLAYER035,2024-05-06,7.54,9,Action-Adventure,5.80,11,Premium,LOW
ENG-000346,PLAYER035,2024-05-13,2.15,2,Puzzle,0.96,3,Premium,LOW
ENG-000347,PLAYER035,2024-05-20,9.31,9,Action-Adventure,3.63,1,Premium,MEDIUM
ENG-000348,PLAYER035,2024-05-27,7.78,6,FPS,4.76,1,Premium,LOW
ENG-000349,PLAYER035,2024-06-03,2.76,2,FPS,2.18,11,Premium,LOW
ENG-000350,PLAYER035,2024-06-10,3.84,3,Fighting,0.98,5,Premium,LOW
ENG-000351,PLAYER036,2024-04-08,4.94,5,Action-Adventure,3.43,10,Essential,LOW
ENG-000352,PLAYER036,2024-04-15,10.51,8,Action-Adventure,7.35,9,Essential,MEDIUM
ENG-000353,PLAYER036,2024-04-22,3.76,3,Racing,2.84,2,Essential,LOW
ENG-000354,PLAYER036,2024-04-29,3.05,2,Action-Adventure,0.76,2,Essential,LOW
ENG-000355,PLAYER036,2024-05-06,8.07,4,Fighting,5.96,10,Essential,LOW
ENG-000356,PLAYER036,2024-05-13,7.44,9,FPS,2.35,8,Essential,LOW
ENG-000357,PLAYER036,2024-05-20,6.03,3,Sports,4.22,1,Essential,LOW
ENG-000358,PLAYER036,2024-05-27,10.85,10,Puzzle,4.89,6,Essential,MEDIUM
ENG-000359,PLAYER036,2024-06-03,4.96,3,Indie,1.28,3,Essential,LOW
ENG-000360,PLAYER036,2024-06-10,4.76,6,Puzzle,2.97,0,Essential,LOW
ENG-000361,PLAYER037,2024-04-08,11.86,13,Fighting,3.89,9,Essential,MEDIUM
ENG-000362,PLAYER037,2024-04-15,8.57,9,FPS,1.78,1,Essential,LOW
ENG-000363,PLAYER037,2024-04-22,6.18,5,Indie,4.75,6,Essential,LOW
ENG-000364,PLAYER037,2024-04-29,11.34,12,Puzzle,7.39,6,Essential,MEDIUM
ENG-000365,PLAYER037,2024-05-06,4.99,3,Puzzle,3.32,7,Essential,LOW
ENG-000366,PLAYER037,2024-05-13,9.08,6,Racing,2.46,5,Essential,MEDIUM
ENG-000367,PLAYER037,2024-05-20,5.51,3,Action-Adventure,1.84,6,Essential,LOW
ENG-000368,PLAYER037,2024-05-27,10.09,13,Racing,7.29,8,Essential,MEDIUM
ENG-000369,PLAYER037,2024-06-03,11.85,9,Indie,6.32,1,Essential,MEDIUM
ENG-000370,PLAYER037,2024-06-10,4.30,3,Action-Adventure,1.23,7,Essential,LOW
ENG-000371,PLAYER038,2024-04-08,3.97,3,Action-Adventure,1.15,12,Extra,LOW
ENG-000372,PLAYER038,2024-04-15,6.59,5,Action-Adventure,4.43,2,Extra,LOW
ENG-000373,PLAYER038,2024-04-22,5.97,7,Sports,3.73,6,Extra,LOW
ENG-000374,PLAYER038,2024-04-29,6.48,7,Fighting,1.99,2,Extra,LOW
ENG-000375,PLAYER038,2024-05-06,7.84,8,Sports,2.64,0,Extra,LOW
ENG-000376,PLAYER038,2024-05-13,8.24,6,Action-RPG,3.65,11,Extra,LOW
ENG-000377,PLAYER038,2024-05-20,3.04,3,Puzzle,1.67,0,Extra,LOW
ENG-000378,PLAYER038,2024-05-27,6.54,5,Sports,4.89,7,Extra,LOW
ENG-000379,PLAYER038,2024-06-03,11.49,8,Action-RPG,2.44,2,Extra,MEDIUM
ENG-000380,PLAYER038,2024-06-10,6.82,4,Action-Adventure,5.31,1,Extra,LOW
ENG-000381,PLAYER039,2024-04-08,10.16,9,Action-RPG,6.59,7,Essential,MEDIUM
ENG-000382,PLAYER039,2024-04-15,22.41,15,Fighting,6.12,0,Essential,HIGH
ENG-000383,PLAYER039,2024-04-22,20.28,22,Puzzle,8.46,11,Essential,HIGH
ENG-000384,PLAYER039,2024-04-29,16.73,16,Fighting,8.12,2,Essential,MEDIUM
ENG-000385,PLAYER039,2024-05-06,20.84,18,Indie,5.20,2,Essential,HIGH
ENG-000386,PLAYER039,2024-05-13,17.95,18,Racing,11.26,3,Essential,MEDIUM
ENG-000387,PLAYER039,2024-05-20,20.00,17,Action-Adventure,6.28,7,Essential,HIGH
ENG-000388,PLAYER039,2024-05-27,23.42,23,Indie,16.45,11,Essential,HIGH
ENG-000389,PLAYER039,2024-06-03,9.14,11,Racing,1.84,6,Essential,MEDIUM
ENG-000390,PLAYER039,2024-06-10,18.29,14,Action-Adventure,13.64,8,Essential,HIGH
ENG-000391,PLAYER040,2024-04-08,9.47,10,FPS,2.09,12,Premium,MEDIUM
ENG-000392,PLAYER040,2024-04-15,5.38,5,Racing,1.09,6,Premium,LOW
ENG-000393,PLAYER040,2024-04-22,5.72,4,Puzzle,1.16,1,Premium,LOW
ENG-000394,PLAYER040,2024-04-29,6.15,5,Action-RPG,3.13,2,Premium,LOW
ENG-000395,PLAYER040,2024-05-06,6.93,6,Fighting,1.88,3,Premium,LOW
ENG-000396,PLAYER040,2024-05-13,4.19,4,Indie,1.04,2,Premium,LOW
ENG-000397,PLAYER040,2024-05-20,6.61,4,Puzzle,4.64,5,Premium,LOW
ENG-000398,PLAYER040,2024-05-27,8.33,7,Indie,2.19,12,Premium,LOW
ENG-000399,PLAYER040,2024-06-03,8.24,9,Fighting,1.90,8,Premium,LOW
ENG-000400,PLAYER040,2024-06-10,6.92,5,Racing,4.72,7,Premium,LOW
ENG-000401,PLAYER041,2024-04-08,15.02,16,Action-RPG,9.15,0,Essential,MEDIUM
ENG-000402,PLAYER041,2024-04-15,13.55,9,Racing,8.18,0,Essential,MEDIUM
ENG-000403,PLAYER041,2024-04-22,17.15,11,Action-Adventure,10.91,11,Essential,MEDIUM
ENG-000404,PLAYER041,2024-04-29,21.71,23,FPS,12.21,12,Essential,HIGH
ENG-000405,PLAYER041,2024-05-06,19.59,21,Fighting,6.60,11,Essential,HIGH
ENG-000406,PLAYER041,2024-05-13,16.13,10,Action-RPG,12.82,12,Essential,MEDIUM
ENG-000407,PLAYER041,2024-05-20,15.89,18,Puzzle,12.53,3,Essential,MEDIUM
ENG-000408,PLAYER041,2024-05-27,17.54,12,Sports,10.25,1,Essential,MEDIUM
ENG-000409,PLAYER041,2024-06-03,15.52,12,Racing,6.82,10,Essential,MEDIUM
ENG-000410,PLAYER041,2024-06-10,15.83,10,Fighting,6.56,4,Essential,MEDIUM
ENG-000411,PLAYER042,2024-04-08,16.78,13,Racing,5.72,9,Premium,MEDIUM
ENG-000412,PLAYER042,2024-04-15,20.35,15,Action-RPG,13.33,4,Premium,HIGH
ENG-000413,PLAYER042,2024-04-22,10.37,11,Puzzle,6.35,10,Premium,MEDIUM
ENG-000414,PLAYER042,2024-04-29,16.07,14,Racing,8.45,4,Premium,MEDIUM
ENG-000415,PLAYER042,2024-05-06,21.18,26,Racing,6.49,10,Premium,HIGH
ENG-000416,PLAYER042,2024-05-13,12.08,12,Action-RPG,2.93,2,Premium,MEDIUM
ENG-000417,PLAYER042,2024-05-20,9.10,7,Racing,2.48,7,Premium,MEDIUM
ENG-000418,PLAYER042,2024-05-27,23.34,29,Action-RPG,13.91,3,Premium,HIGH
ENG-000419,PLAYER042,2024-06-03,20.72,22,Indie,13.93,8,Premium,HIGH
ENG-000420,PLAYER042,2024-06-10,12.73,14,Racing,4.80,2,Premium,MEDIUM
ENG-000421,PLAYER043,2024-04-08,10.81,13,Puzzle,3.02,4,Essential,MEDIUM
ENG-000422,PLAYER043,2024-04-15,8.01,5,Puzzle,1.85,12,Essential,LOW
ENG-000423,PLAYER043,2024-04-22,5.03,5,Action-RPG,2.74,10,Essential,LOW
ENG-000424,PLAYER043,2024-04-29,6.66,4,FPS,4.87,0,Essential,LOW
ENG-000425,PLAYER043,2024-05-06,11.02,11,Fighting,6.10,10,Essential,MEDIUM
ENG-000426,PLAYER043,2024-05-13,10.22,8,Action-RPG,2.34,1,Essential,MEDIUM
ENG-000427,PLAYER043,2024-05-20,11.68,7,Action-Adventure,4.96,9,Essential,MEDIUM
ENG-000428,PLAYER043,2024-05-27,6.91,4,Puzzle,2.35,10,Essential,LOW
ENG-000429,PLAYER043,2024-06-03,3.47,3,Puzzle,2.71,12,Essential,LOW
ENG-000430,PLAYER043,2024-06-10,11.20,9,Action-Adventure,8.06,12,Essential,MEDIUM
ENG-000431,PLAYER044,2024-04-08,9.38,10,Racing,5.64,2,Extra,MEDIUM
ENG-000432,PLAYER044,2024-04-15,13.69,9,FPS,7.13,12,Extra,MEDIUM
ENG-000433,PLAYER044,2024-04-22,5.46,6,Action-Adventure,3.87,11,Extra,LOW
ENG-000434,PLAYER044,2024-04-29,10.73,12,Racing,3.90,12,Extra,MEDIUM
ENG-000435,PLAYER044,2024-05-06,13.45,16,FPS,9.79,6,Extra,MEDIUM
ENG-000436,PLAYER044,2024-05-13,5.16,6,Racing,1.60,9,Extra,LOW
ENG-000437,PLAYER044,2024-05-20,9.00,7,Racing,3.94,4,Extra,LOW
ENG-000438,PLAYER044,2024-05-27,13.97,9,Fighting,6.25,12,Extra,MEDIUM
ENG-000439,PLAYER044,2024-06-03,13.88,13,Puzzle,9.60,2,Extra,MEDIUM
ENG-000440,PLAYER044,2024-06-10,7.19,7,Racing,2.35,9,Extra,LOW
ENG-000441,PLAYER045,2024-04-08,13.95,16,Racing,8.98,10,Premium,MEDIUM
ENG-000442,PLAYER045,2024-04-15,12.07,11,Puzzle,7.32,7,Premium,MEDIUM
ENG-000443,PLAYER045,2024-04-22,12.84,14,FPS,6.10,3,Premium,MEDIUM
ENG-000444,PLAYER045,2024-04-29,13.23,15,Sports,3.04,7,Premium,MEDIUM
ENG-000445,PLAYER045,2024-05-06,7.38,7,Fighting,3.46,7,Premium,LOW
ENG-000446,PLAYER045,2024-05-13,7.09,8,Action-Adventure,4.11,4,Premium,LOW
ENG-000447,PLAYER045,2024-05-20,4.85,4,Sports,2.87,4,Premium,LOW
ENG-000448,PLAYER045,2024-05-27,7.17,4,Sports,3.54,2,Premium,LOW
ENG-000449,PLAYER045,2024-06-03,10.25,10,Action-Adventure,2.26,3,Premium,MEDIUM
ENG-000450,PLAYER045,2024-06-10,4.09,5,Puzzle,2.11,7,Premium,LOW
ENG-000451,PLAYER046,2024-04-08,5.28,6,Action-RPG,2.91,0,Essential,LOW
ENG-000452,PLAYER046,2024-04-15,10.59,6,Sports,2.29,6,Essential,MEDIUM
ENG-000453,PLAYER046,2024-04-22,8.76,5,Fighting,2.83,5,Essential,LOW
ENG-000454,PLAYER046,2024-04-29,11.57,8,Action-Adventure,6.42,1,Essential,MEDIUM
ENG-000455,PLAYER046,2024-05-06,3.19,2,Racing,0.96,3,Essential,LOW
ENG-000456,PLAYER046,2024-05-13,11.68,7,Puzzle,3.32,8,Essential,MEDIUM
ENG-000457,PLAYER046,2024-05-20,9.86,10,Action-RPG,7.74,10,Essential,MEDIUM
ENG-000458,PLAYER046,2024-05-27,10.63,9,FPS,3.44,1,Essential,MEDIUM
ENG-000459,PLAYER046,2024-06-03,5.93,6,Action-Adventure,3.17,3,Essential,LOW
ENG-000460,PLAYER046,2024-06-10,8.84,8,FPS,5.54,8,Essential,LOW
ENG-000461,PLAYER047,2024-04-08,7.71,7,FPS,3.20,10,Premium,LOW
ENG-000462,PLAYER047,2024-04-15,11.29,7,Puzzle,5.44,4,Premium,MEDIUM
ENG-000463,PLAYER047,2024-04-22,7.04,5,FPS,4.56,8,Premium,LOW
ENG-000464,PLAYER047,2024-04-29,11.71,11,Action-RPG,2.65,5,Premium,MEDIUM
ENG-000465,PLAYER047,2024-05-06,12.27,9,Action-Adventure,4.49,11,Premium,MEDIUM
ENG-000466,PLAYER047,2024-05-13,11.37,14,Fighting,7.11,5,Premium,MEDIUM
ENG-000467,PLAYER047,2024-05-20,11.62,12,Puzzle,6.14,10,Premium,MEDIUM
ENG-000468,PLAYER047,2024-05-27,7.72,9,Fighting,5.92,1,Premium,LOW
ENG-000469,PLAYER047,2024-06-03,6.66,5,FPS,3.25,4,Premium,LOW
ENG-000470,PLAYER047,2024-06-10,12.20,15,Indie,8.83,5,Premium,MEDIUM
ENG-000471,PLAYER048,2024-04-08,5.90,5,FPS,1.75,4,Essential,LOW
ENG-000472,PLAYER048,2024-04-15,7.92,8,Puzzle,4.51,1,Essential,LOW
ENG-000473,PLAYER048,2024-04-22,8.23,7,Puzzle,1.86,8,Essential,LOW
ENG-000474,PLAYER048,2024-04-29,9.99,10,Fighting,7.07,11,Essential,MEDIUM
ENG-000475,PLAYER048,2024-05-06,2.69,2,Indie,1.71,0,Essential,LOW
ENG-000476,PLAYER048,2024-05-13,5.06,6,FPS,2.97,4,Essential,LOW
ENG-000477,PLAYER048,2024-05-20,9.40,11,FPS,7.34,8,Essential,MEDIUM
ENG-000478,PLAYER048,2024-05-27,4.93,6,Action-Adventure,2.33,5,Essential,LOW
ENG-000479,PLAYER048,2024-06-03,3.27,3,FPS,2.04,1,Essential,LOW
ENG-000480,PLAYER048,2024-06-10,3.92,3,FPS,1.22,2,Essential,LOW
ENG-000481,PLAYER049,2024-04-08,5.31,3,Racing,1.70,11,Essential,LOW
ENG-000482,PLAYER049,2024-04-15,7.16,4,Action-Adventure,4.04,7,Essential,LOW
ENG-000483,PLAYER049,2024-04-22,6.71,7,Action-Adventure,4.56,0,Essential,LOW
ENG-000484,PLAYER049,2024-04-29,6.88,7,Action-RPG,2.11,7,Essential,LOW
ENG-000485,PLAYER049,2024-05-06,10.38,8,Puzzle,3.34,1,Essential,MEDIUM
ENG-000486,PLAYER049,2024-05-13,4.73,5,Indie,1.83,1,Essential,LOW
ENG-000487,PLAYER049,2024-05-20,8.04,10,Sports,3.42,2,Essential,LOW
ENG-000488,PLAYER049,2024-05-27,6.83,5,Fighting,2.81,6,Essential,LOW
ENG-000489,PLAYER049,2024-06-03,6.35,7,Puzzle,2.60,7,Essential,LOW
ENG-000490,PLAYER049,2024-06-10,6.20,6,Action-Adventure,1.63,1,Essential,LOW
ENG-000491,PLAYER050,2024-04-08,4.28,4,Racing,2.55,2,Essential,LOW
ENG-000492,PLAYER050,2024-04-15,5.75,4,Racing,1.71,0,Essential,LOW
ENG-000493,PLAYER050,2024-04-22,7.46,4,Action-RPG,4.84,7,Essential,LOW
ENG-000494,PLAYER050,2024-04-29,6.16,4,Indie,4.54,12,Essential,LOW
ENG-000495,PLAYER050,2024-05-06,3.48,2,Sports,2.31,7,Essential,LOW
ENG-000496,PLAYER050,2024-05-13,3.90,4,Action-Adventure,1.92,6,Essential,LOW
ENG-000497,PLAYER050,2024-05-20,4.69,4,Action-Adventure,2.94,12,Essential,LOW
ENG-000498,PLAYER050,2024-05-27,7.46,5,Action-RPG,3.90,2,Essential,LOW
ENG-000499,PLAYER050,2024-06-03,3.27,2,Action-Adventure,1.78,6,Essential,LOW
ENG-000500,PLAYER050,2024-06-10,8.23,8,Racing,4.55,2,Essential,LOW
ENG-000501,PLAYER051,2024-04-08,3.60,4,Puzzle,2.34,10,Essential,LOW
ENG-000502,PLAYER051,2024-04-15,10.83,12,Action-Adventure,2.68,8,Essential,MEDIUM
ENG-000503,PLAYER051,2024-04-22,4.99,5,Puzzle,3.38,1,Essential,LOW
ENG-000504,PLAYER051,2024-04-29,5.12,6,FPS,2.49,0,Essential,LOW
ENG-000505,PLAYER051,2024-05-06,10.78,7,Action-RPG,7.25,9,Essential,MEDIUM
ENG-000506,PLAYER051,2024-05-13,4.84,4,FPS,1.95,11,Essential,LOW
ENG-000507,PLAYER051,2024-05-20,11.52,8,Sports,4.34,9,Essential,MEDIUM
ENG-000508,PLAYER051,2024-05-27,7.03,8,Sports,2.40,7,Essential,LOW
ENG-000509,PLAYER051,2024-06-03,11.71,10,Action-RPG,7.30,4,Essential,MEDIUM
ENG-000510,PLAYER051,2024-06-10,3.35,3,Puzzle,0.95,4,Essential,LOW
ENG-000511,PLAYER052,2024-04-08,5.31,4,Action-RPG,2.03,7,Essential,LOW
ENG-000512,PLAYER052,2024-04-15,8.07,8,Fighting,3.41,6,Essential,LOW
ENG-000513,PLAYER052,2024-04-22,3.18,4,Action-RPG,1.32,7,Essential,LOW
ENG-000514,PLAYER052,2024-04-29,6.43,3,Indie,4.02,6,Essential,LOW
ENG-000515,PLAYER052,2024-05-06,11.34,12,Action-RPG,2.28,5,Essential,MEDIUM
ENG-000516,PLAYER052,2024-05-13,3.44,3,Puzzle,2.03,5,Essential,LOW
ENG-000517,PLAYER052,2024-05-20,5.67,5,Sports,2.45,7,Essential,LOW
ENG-000518,PLAYER052,2024-05-27,6.18,4,Puzzle,2.65,10,Essential,LOW
ENG-000519,PLAYER052,2024-06-03,9.57,10,Sports,5.98,3,Essential,MEDIUM
ENG-000520,PLAYER052,2024-06-10,4.38,4,Action-RPG,3.16,4,Essential,LOW
ENG-000521,PLAYER053,2024-04-08,4.80,5,FPS,3.34,8,Premium,LOW
ENG-000522,PLAYER053,2024-04-15,9.98,10,Sports,5.90,5,Premium,MEDIUM
ENG-000523,PLAYER053,2024-04-22,8.89,9,Action-Adventure,6.77,12,Premium,LOW
ENG-000524,PLAYER053,2024-04-29,5.93,5,Sports,1.93,11,Premium,LOW
ENG-000525,PLAYER053,2024-05-06,11.73,13,Racing,8.92,2,Premium,MEDIUM
ENG-000526,PLAYER053,2024-05-13,9.17,8,Action-RPG,3.60,6,Premium,MEDIUM
ENG-000527,PLAYER053,2024-05-20,8.81,6,FPS,3.71,5,Premium,LOW
ENG-000528,PLAYER053,2024-05-27,12.65,10,Puzzle,7.71,0,Premium,MEDIUM
ENG-000529,PLAYER053,2024-06-03,10.96,13,Indie,7.82,8,Premium,MEDIUM
ENG-000530,PLAYER053,2024-06-10,10.11,11,Fighting,2.29,10,Premium,MEDIUM
ENG-000531,PLAYER054,2024-04-08,4.11,3,Puzzle,1.47,12,Essential,LOW
ENG-000532,PLAYER054,2024-04-15,3.60,3,Action-RPG,1.30,5,Essential,LOW
ENG-000533,PLAYER054,2024-04-22,9.96,6,Action-RPG,4.58,6,Essential,MEDIUM
ENG-000534,PLAYER054,2024-04-29,8.66,5,Indie,4.17,0,Essential,LOW
ENG-000535,PLAYER054,2024-05-06,7.72,7,Sports,4.26,6,Essential,LOW
ENG-000536,PLAYER054,2024-05-13,8.09,6,FPS,5.30,2,Essential,LOW
ENG-000537,PLAYER054,2024-05-20,4.47,2,Sports,1.48,6,Essential,LOW
ENG-000538,PLAYER054,2024-05-27,9.07,11,Fighting,5.89,10,Essential,MEDIUM
ENG-000539,PLAYER054,2024-06-03,3.12,2,Fighting,2.44,3,Essential,LOW
ENG-000540,PLAYER054,2024-06-10,5.40,3,Action-RPG,2.41,7,Essential,LOW
ENG-000541,PLAYER055,2024-04-08,4.42,3,Action-RPG,3.00,9,Essential,LOW
ENG-000542,PLAYER055,2024-04-15,7.03,5,Puzzle,3.29,10,Essential,LOW
ENG-000543,PLAYER055,2024-04-22,9.61,10,Fighting,5.89,0,Essential,MEDIUM
ENG-000544,PLAYER055,2024-04-29,4.06,4,Fighting,2.07,8,Essential,LOW
ENG-000545,PLAYER055,2024-05-06,7.42,7,Sports,3.65,8,Essential,LOW
ENG-000546,PLAYER055,2024-05-13,6.59,7,Racing,3.50,10,Essential,LOW
ENG-000547,PLAYER055,2024-05-20,7.03,8,Action-Adventure,3.97,11,Essential,LOW
ENG-000548,PLAYER055,2024-05-27,5.68,6,Sports,3.37,6,Essential,LOW
ENG-000549,PLAYER055,2024-06-03,8.43,6,Action-Adventure,6.74,8,Essential,LOW
ENG-000550,PLAYER055,2024-06-10,8.24,5,Action-Adventure,4.13,3,Essential,LOW
ENG-000551,PLAYER056,2024-04-08,6.73,5,Sports,2.53,5,Extra,LOW
ENG-000552,PLAYER056,2024-04-15,3.49,3,Racing,2.28,1,Extra,LOW
ENG-000553,PLAYER056,2024-04-22,10.37,13,Racing,6.70,1,Extra,MEDIUM
ENG-000554,PLAYER056,2024-04-29,6.90,8,Fighting,1.78,2,Extra,LOW
ENG-000555,PLAYER056,2024-05-06,7.26,7,Fighting,3.73,1,Extra,LOW
ENG-000556,PLAYER056,2024-05-13,7.28,7,Action-RPG,1.88,6,Extra,LOW
ENG-000557,PLAYER056,2024-05-20,7.53,6,FPS,5.86,3,Extra,LOW
ENG-000558,PLAYER056,2024-05-27,4.81,4,Sports,1.77,11,Extra,LOW
ENG-000559,PLAYER056,2024-06-03,3.41,3,Racing,1.99,5,Extra,LOW
ENG-000560,PLAYER056,2024-06-10,6.60,4,Puzzle,3.25,4,Extra,LOW
ENG-000561,PLAYER057,2024-04-08,11.24,12,Indie,5.37,1,Essential,MEDIUM
ENG-000562,PLAYER057,2024-04-15,3.46,3,Puzzle,1.77,7,Essential,LOW
ENG-000563,PLAYER057,2024-04-22,4.30,4,Puzzle,3.01,12,Essential,LOW
ENG-000564,PLAYER057,2024-04-29,8.49,7,Sports,6.16,1,Essential,LOW
ENG-000565,PLAYER057,2024-05-06,10.11,6,Action-Adventure,5.57,9,Essential,MEDIUM
ENG-000566,PLAYER057,2024-05-13,11.82,9,Sports,5.08,0,Essential,MEDIUM
ENG-000567,PLAYER057,2024-05-20,11.23,9,Puzzle,6.12,12,Essential,MEDIUM
ENG-000568,PLAYER057,2024-05-27,8.42,5,Action-RPG,2.32,11,Essential,LOW
ENG-000569,PLAYER057,2024-06-03,3.16,3,Action-Adventure,1.38,7,Essential,LOW
ENG-000570,PLAYER057,2024-06-10,6.64,6,Puzzle,2.32,5,Essential,LOW
ENG-000571,PLAYER058,2024-04-08,8.01,8,FPS,3.12,1,Essential,LOW
ENG-000572,PLAYER058,2024-04-15,6.08,5,Racing,1.59,7,Essential,LOW
ENG-000573,PLAYER058,2024-04-22,4.77,3,Fighting,1.04,6,Essential,LOW
ENG-000574,PLAYER058,2024-04-29,4.46,5,Racing,1.06,3,Essential,LOW
ENG-000575,PLAYER058,2024-05-06,5.96,5,Action-RPG,3.21,4,Essential,LOW
ENG-000576,PLAYER058,2024-05-13,4.64,4,Action-RPG,2.63,2,Essential,LOW
ENG-000577,PLAYER058,2024-05-20,7.63,7,Action-Adventure,5.01,0,Essential,LOW
ENG-000578,PLAYER058,2024-05-27,10.32,6,FPS,6.19,5,Essential,MEDIUM
ENG-000579,PLAYER058,2024-06-03,6.36,6,Fighting,2.57,0,Essential,LOW
ENG-000580,PLAYER058,2024-06-10,5.47,3,Puzzle,4.29,3,Essential,LOW
ENG-000581,PLAYER059,2024-04-08,6.49,6,Sports,2.79,7,Extra,LOW
ENG-000582,PLAYER059,2024-04-15,3.16,4,Sports,1.27,6,Extra,LOW
