session_id,player_id,controller_id,controller_serial,session_start_at,session_end_at,session_minutes,game_title,input_anomaly_count,disconnect_count,battery_start_percent,battery_end_percent
SESS-0000166,PLAYER559,CTRL-0634,ZCT1W-Q9392214,2024-04-30T14:21:00Z,2024-04-30T18:18:00Z,237,Astro Bot,12,1,79,58
SESS-0000167,PLAYER863,CTRL-0987,ZCT2E-G9381774,2024-05-24T02:24:00Z,2024-05-24T05:20:00Z,176,Helldivers 2,2,0,85,76
SESS-0000168,PLAYER398,CTRL-0450,ZCT1W-H5988680,2024-04-12T10:06:00Z,2024-04-12T12:02:00Z,116,The Last of Us Part I,3,1,79,67
SESS-0000169,PLAYER982,CTRL-1130,ZCT2E-K7173470,2024-05-19T03:58:00Z,2024-05-19T07:44:00Z,226,Gran Turismo 7,8,0,78,51
SESS-0000170,PLAYER292,CTRL-0330,ZCT2E-U3334991,2024-04-23T05:40:00Z,2024-04-23T07:22:00Z,102,The Last of Us Part I,14,1,77,68
SESS-0000171,PLAYER817,CTRL-0932,ZCT1W-E6313738,2024-04-23T06:41:00Z,2024-04-23T07:54:00Z,73,Astro Bot,9,0,100,89
SESS-0000172,PLAYER499,CTRL-0565,ZCT2E-N8945220,2024-04-08T12:05:00Z,2024-04-08T12:36:00Z,31,Street Fighter 6,12,0,70,42
SESS-0000173,PLAYER467,CTRL-0529,ZCT2E-E8335724,2024-05-26T10:50:00Z,2024-05-26T13:06:00Z,136,Street Fighter 6,8,1,61,47
SESS-0000174,PLAYER651,CTRL-0735,ZCT1W-R9267840,2024-04-26T04:16:00Z,2024-04-26T06:37:00Z,141,Call of Duty,11,0,75,46
SESS-0000175,PLAYER291,CTRL-0327,ZCT1W-P2354222,2024-05-18T07:10:00Z,2024-05-18T07:49:00Z,39,Gran Turismo 7,1,0,60,49
SESS-0000176,PLAYER140,CTRL-0157,ZCT1W-G1287807,2024-04-28T19:06:00Z,2024-04-28T21:13:00Z,127,The Last of Us Part I,6,4,74,51
SESS-0000177,PLAYER427,CTRL-0482,ZCT1W-A7361721,2024-05-24T01:52:00Z,2024-05-24T03:32:00Z,100,God of War Ragnarök,7,1,94,87
SESS-0000178,PLAYER112,CTRL-0124,ZCT1W-P5947522,2024-04-08T12:04:00Z,2024-04-08T14:57:00Z,173,Spider-Man 2,4,1,77,42
SESS-0000179,PLAYER407,CTRL-0460,ZCT2E-R5413356,2024-05-12T04:46:00Z,2024-05-12T05:52:00Z,66,Street Fighter 6,15,0,70,49
SESS-0000180,PLAYER912,CTRL-1047,ZCT1W-E6038921,2024-04-16T17:39:00Z,2024-04-16T18:13:00Z,34,Astro Bot,19,1,62,30
SESS-0000181,PLAYER060,CTRL-0066,ZCT2E-S9932346,2024-06-01T21:52:00Z,2024-06-01T22:47:00Z,55,Street Fighter 6,17,1,81,62
SESS-0000182,PLAYER537,CTRL-0608,ZCT2E-F5780038,2024-04-19T00:34:00Z,2024-04-19T01:17:00Z,43,Street Fighter 6,13,0,72,64
SESS-0000183,PLAYER885,CTRL-1011,ZCT2E-T3674757,2024-04-15T20:52:00Z,2024-04-16T00:39:00Z,227,Astro Bot,4,1,89,64
SESS-0000184,PLAYER955,CTRL-1098,ZCT1W-J7150439,2024-05-22T18:30:00Z,2024-05-22T21:23:00Z,173,Call of Duty,1,0,74,53
SESS-0000185,PLAYER605,CTRL-0684,ZCT2E-K7265873,2024-05-05T08:06:00Z,2024-05-05T10:42:00Z,156,Helldivers 2,15,6,92,79
SESS-0000186,PLAYER685,CTRL-0778,ZCT2E-Q9770547,2024-05-22T02:28:00Z,2024-05-22T04:18:00Z,110,Fortnite,0,1,72,59
SESS-0000187,PLAYER837,CTRL-0957,ZCT2E-P1183106,2024-04-09T01:43:00Z,2024-04-09T04:42:00Z,179,Helldivers 2,10,3,79,69
SESS-0000188,PLAYER476,CTRL-0538,ZCT2E-V8624921,2024-04-13T01:51:00Z,2024-04-13T04:23:00Z,152,Fortnite,3,1,77,63
SESS-0000189,PLAYER215,CTRL-0240,ZCT1W-N5370124,2024-04-12T18:51:00Z,2024-04-12T20:57:00Z,126,Fortnite,5,0,62,41
SESS-0000190,PLAYER127,CTRL-0141,ZCT2E-D9582257,2024-04-20T22:25:00Z,2024-04-20T23:31:00Z,66,The Last of Us Part I,6,1,75,47
SESS-0000191,PLAYER886,CTRL-1012,ZCT1W-N2371426,2024-06-09T15:35:00Z,2024-06-09T17:55:00Z,140,Fortnite,16,2,94,66
SESS-0000192,PLAYER251,CTRL-0282,ZCT1W-S9851473,2024-05-31T12:51:00Z,2024-05-31T16:27:00Z,216,Gran Turismo 7,4,5,79,47
SESS-0000193,PLAYER175,CTRL-0196,ZCT1W-T1133260,2024-04-21T07:08:00Z,2024-04-21T08:13:00Z,65,Fortnite,9,0,92,83
SESS-0000194,PLAYER662,CTRL-0748,ZCT2E-C7130767,2024-06-08T08:51:00Z,2024-06-08T12:27:00Z,216,Gran Turismo 7,0,1,62,34
SESS-0000195,PLAYER667,CTRL-0755,ZCT2E-F2680038,2024-04-29T16:19:00Z,2024-04-29T18:04:00Z,105,God of War Ragnarök,3,0,99,67
SESS-0000196,PLAYER707,CTRL-0805,ZCT2E-T1965457,2024-05-13T11:05:00Z,2024-05-13T13:42:00Z,157,The Last of Us Part I,1,0,87,68
SESS-0000197,PLAYER628,CTRL-0710,ZCT2E-H4503204,2024-04-10T21:11:00Z,2024-04-10T22:59:00Z,108,EA FC 24,1,1,76,62
SESS-0000198,PLAYER127,CTRL-0141,ZCT2E-D9582257,2024-06-01T18:35:00Z,2024-06-01T20:59:00Z,144,Street Fighter 6,13,3,68,56
SESS-0000199,PLAYER815,CTRL-0930,ZCT2E-Q6441988,2024-04-22T12:16:00Z,2024-04-22T14:57:00Z,161,Astro Bot,2,0,95,75
SESS-0000200,PLAYER617,CTRL-0696,ZCT2E-J1388196,2024-04-23T23:44:00Z,2024-04-24T02:24:00Z,160,Spider-Man 2,2,1,74,48
SESS-0000201,PLAYER214,CTRL-0239,ZCT1W-W4720435,2024-05-10T18:35:00Z,2024-05-10T22:21:00Z,226,Street Fighter 6,18,1,62,43
SESS-0000202,PLAYER144,CTRL-0162,ZCT1W-D2237660,2024-06-07T15:01:00Z,2024-06-07T18:23:00Z,202,Street Fighter 6,10,0,72,37
SESS-0000203,PLAYER926,CTRL-1062,ZCT2E-K8883813,2024-04-23T04:33:00Z,2024-04-23T07:31:00Z,178,The Last of Us Part I,18,0,100,95
SESS-0000204,PLAYER710,CTRL-0808,ZCT1W-X8585176,2024-04-12T01:32:00Z,2024-04-12T03:19:00Z,107,Street Fighter 6,2,0,82,48
SESS-0000205,PLAYER406,CTRL-0459,ZCT2E-K2839032,2024-05-26T08:40:00Z,2024-05-26T10:34:00Z,114,Fortnite,0,0,93,86
SESS-0000206,PLAYER681,CTRL-0773,ZCT2E-M2394075,2024-05-29T22:36:00Z,2024-05-30T00:52:00Z,136,Helldivers 2,10,1,73,61
SESS-0000207,PLAYER175,CTRL-0196,ZCT1W-T1133260,2024-05-07T05:49:00Z,2024-05-07T08:49:00Z,180,EA FC 24,17,1,74,62
SESS-0000208,PLAYER539,CTRL-0611,ZCT1W-V5829008,2024-04-27T06:10:00Z,2024-04-27T10:03:00Z,233,The Last of Us Part I,2,0,67,38
SESS-0000209,PLAYER324,CTRL-0365,ZCT1W-L2806251,2024-06-05T07:20:00Z,2024-06-05T10:59:00Z,219,The Last of Us Part I,13,0,77,43
SESS-0000210,PLAYER720,CTRL-0819,ZCT1W-V2021747,2024-06-10T01:36:00Z,2024-06-10T03:10:00Z,94,Fortnite,0,0,70,47
SESS-0000211,PLAYER897,CTRL-1028,ZCT2E-T2544323,2024-04-30T02:41:00Z,2024-04-30T03:26:00Z,45,Fortnite,6,0,60,32
SESS-0000212,PLAYER926,CTRL-1062,ZCT2E-K8883813,2024-05-18T04:35:00Z,2024-05-18T05:48:00Z,73,EA FC 24,18,1,79,53
SESS-0000213,PLAYER510,CTRL-0578,ZCT2E-X8123479,2024-04-25T14:53:00Z,2024-04-25T18:19:00Z,206,EA FC 24,13,1,68,60
SESS-0000214,PLAYER223,CTRL-0249,ZCT1W-G1495854,2024-05-26T20:52:00Z,2024-05-27T00:05:00Z,193,Astro Bot,10,0,95,63
SESS-0000215,PLAYER857,CTRL-0979,ZCT1W-W5721396,2024-04-18T23:39:00Z,2024-04-19T02:51:00Z,192,The Last of Us Part I,16,0,96,74
SESS-0000216,PLAYER707,CTRL-0805,ZCT2E-T1965457,2024-05-12T10:03:00Z,2024-05-12T13:00:00Z,177,Helldivers 2,4,1,79,72
SESS-0000217,PLAYER375,CTRL-0423,ZCT2E-K3400475,2024-04-24T12:20:00Z,2024-04-24T13:39:00Z,79,EA FC 24,11,0,81,73
SESS-0000218,PLAYER901,CTRL-1034,ZCT2E-F8578703,2024-05-18T01:49:00Z,2024-05-18T02:49:00Z,60,Call of Duty,16,3,80,62
SESS-0000219,PLAYER120,CTRL-0133,ZCT1W-Q7752901,2024-05-20T05:47:00Z,2024-05-20T07:09:00Z,82,Astro Bot,10,0,85,76
SESS-0000220,PLAYER758,CTRL-0867,ZCT1W-U1980083,2024-04-17T14:37:00Z,2024-04-17T17:33:00Z,176,The Last of Us Part I,11,6,74,61
SESS-0000221,PLAYER679,CTRL-0768,ZCT2E-D8827002,2024-04-23T07:00:00Z,2024-04-23T07:36:00Z,36,Astro Bot,2,1,89,61
SESS-0000222,PLAYER962,CTRL-1106,ZCT1W-C2703060,2024-05-09T13:30:00Z,2024-05-09T15:13:00Z,103,Fortnite,0,0,78,51
SESS-0000223,PLAYER876,CTRL-1000,ZCT1W-U1738763,2024-05-25T20:29:00Z,2024-05-25T23:21:00Z,172,Call of Duty,2,0,63,58
SESS-0000224,PLAYER031,CTRL-0034,ZCT2E-C9705716,2024-05-20T14:35:00Z,2024-05-20T17:48:00Z,193,EA FC 24,1,1,72,57
SESS-0000225,PLAYER326,CTRL-0367,ZCT2E-H4375454,2024-05-01T14:53:00Z,2024-05-01T16:42:00Z,109,Call of Duty,2,0,97,71
SESS-0000226,PLAYER840,CTRL-0962,ZCT1W-U3156470,2024-06-01T09:12:00Z,2024-06-01T11:39:00Z,147,Spider-Man 2,4,1,100,66
SESS-0000227,PLAYER244,CTRL-0274,ZCT2E-Q9276815,2024-05-29T04:24:00Z,2024-05-29T08:08:00Z,224,Fortnite,14,0,63,52
SESS-0000228,PLAYER251,CTRL-0283,ZCT2E-J6400776,2024-04-23T13:38:00Z,2024-04-23T16:55:00Z,197,Fortnite,7,3,84,75
SESS-0000229,PLAYER723,CTRL-0824,ZCT2E-U3968364,2024-05-23T09:24:00Z,2024-05-23T11:55:00Z,151,Gran Turismo 7,12,0,85,68
SESS-0000230,PLAYER413,CTRL-0466,ZCT1W-J8887227,2024-04-08T11:48:00Z,2024-04-08T13:20:00Z,92,Spider-Man 2,4,1,69,61
SESS-0000231,PLAYER762,CTRL-0872,ZCT1W-K3925160,2024-04-23T05:49:00Z,2024-04-23T09:15:00Z,206,Gran Turismo 7,2,1,70,63
SESS-0000232,PLAYER690,CTRL-0784,ZCT2E-M3886654,2024-04-14T10:27:00Z,2024-04-14T13:50:00Z,203,Astro Bot,16,4,62,57
SESS-0000233,PLAYER541,CTRL-0613,ZCT1W-L6714252,2024-04-13T12:26:00Z,2024-04-13T15:55:00Z,209,Gran Turismo 7,4,0,96,85
SESS-0000234,PLAYER712,CTRL-0810,ZCT2E-A1888704,2024-06-09T04:18:00Z,2024-06-09T06:32:00Z,134,Astro Bot,3,1,68,51
SESS-0000235,PLAYER906,CTRL-1040,ZCT2E-M8213757,2024-06-03T05:45:00Z,2024-06-03T07:41:00Z,116,Spider-Man 2,2,0,100,80
SESS-0000236,PLAYER087,CTRL-0094,ZCT2E-G8950602,2024-04-27T04:41:00Z,2024-04-27T06:35:00Z,114,EA FC 24,12,5,77,61
SESS-0000237,PLAYER895,CTRL-1024,ZCT1W-X9243207,2024-05-23T12:07:00Z,2024-05-23T15:18:00Z,191,Spider-Man 2,4,1,75,61
SESS-0000238,PLAYER834,CTRL-0954,ZCT1W-J6369307,2024-05-06T12:19:00Z,2024-05-06T12:51:00Z,32,Call of Duty,10,4,65,31
SESS-0000239,PLAYER252,CTRL-0284,ZCT1W-J5969984,2024-05-30T02:37:00Z,2024-05-30T03:35:00Z,58,Call of Duty,6,0,75,44
SESS-0000240,PLAYER900,CTRL-1032,ZCT2E-C9423380,2024-05-27T00:38:00Z,2024-05-27T03:14:00Z,156,Astro Bot,2,3,73,64
SESS-0000241,PLAYER965,CTRL-1110,ZCT1W-F1811085,2024-04-10T00:50:00Z,2024-04-10T04:21:00Z,211,Street Fighter 6,10,1,93,61
SESS-0000242,PLAYER115,CTRL-0128,ZCT2E-G7634775,2024-04-13T00:56:00Z,2024-04-13T04:53:00Z,237,Helldivers 2,20,1,80,62
SESS-0000243,PLAYER357,CTRL-0403,ZCT2E-F8232405,2024-04-26T04:35:00Z,2024-04-26T08:15:00Z,220,Fortnite,2,1,97,76
SESS-0000244,PLAYER081,CTRL-0088,ZCT1W-L7708806,2024-05-22T06:13:00Z,2024-05-22T07:10:00Z,57,Helldivers 2,3,1,70,56
SESS-0000245,PLAYER764,CTRL-0874,ZCT1W-Q7884890,2024-06-01T17:10:00Z,2024-06-01T18:39:00Z,89,Astro Bot,19,1,61,52
SESS-0000246,PLAYER016,CTRL-0017,ZCT2E-N2204993,2024-05-07T18:12:00Z,2024-05-07T19:29:00Z,77,Fortnite,20,3,85,55
SESS-0000247,PLAYER286,CTRL-0322,ZCT1W-K9167564,2024-05-13T23:12:00Z,2024-05-14T02:28:00Z,196,Gran Turismo 7,1,1,81,59
SESS-0000248,PLAYER215,CTRL-0240,ZCT1W-N5370124,2024-04-25T10:23:00Z,2024-04-25T12:04:00Z,101,Call of Duty,16,1,64,34
SESS-0000249,PLAYER532,CTRL-0603,ZCT1W-N9600542,2024-04-08T22:43:00Z,2024-04-08T23:13:00Z,30,The Last of Us Part I,0,0,92,63
SESS-0000250,PLAYER006,CTRL-0006,ZCT1W-U7169603,2024-04-16T17:23:00Z,2024-04-16T19:07:00Z,104,God of War Ragnarök,1,1,67,45
SESS-0000251,PLAYER511,CTRL-0579,ZCT2E-R1451244,2024-05-10T22:11:00Z,2024-05-10T23:29:00Z,78,Helldivers 2,4,0,85,66
SESS-0000252,PLAYER277,CTRL-0313,ZCT2E-D5528798,2024-04-22T17:10:00Z,2024-04-22T18:56:00Z,106,Gran Turismo 7,8,0,96,91
SESS-0000253,PLAYER571,CTRL-0647,ZCT2E-K3655874,2024-05-06T01:55:00Z,2024-05-06T05:06:00Z,191,Astro Bot,7,0,74,66
SESS-0000254,PLAYER157,CTRL-0177,ZCT1W-U9116934,2024-04-24T04:09:00Z,2024-04-24T07:50:00Z,221,EA FC 24,12,0,68,46
SESS-0000255,PLAYER399,CTRL-0451,ZCT2E-K6415686,2024-05-21T14:05:00Z,2024-05-21T18:02:00Z,237,Astro Bot,0,1,99,69
SESS-0000256,PLAYER065,CTRL-0071,ZCT1W-S6927248,2024-04-27T09:53:00Z,2024-04-27T10:38:00Z,45,God of War Ragnarök,1,0,77,52
SESS-0000257,PLAYER829,CTRL-0947,ZCT1W-E6399457,2024-05-29T20:32:00Z,2024-05-30T00:03:00Z,211,EA FC 24,1,0,85,68
SESS-0000258,PLAYER258,CTRL-0291,ZCT2E-F6153067,2024-05-03T15:16:00Z,2024-05-03T16:07:00Z,51,Fortnite,18,1,92,85
SESS-0000259,PLAYER865,CTRL-0989,ZCT2E-R5787252,2024-06-08T19:41:00Z,2024-06-08T23:22:00Z,221,God of War Ragnarök,4,1,64,48
SESS-0000260,PLAYER426,CTRL-0481,ZCT1W-W2850788,2024-05-10T22:13:00Z,2024-05-11T00:52:00Z,159,EA FC 24,4,0,92,87
SESS-0000261,PLAYER135,CTRL-0151,ZCT2E-C2898577,2024-04-20T03:31:00Z,2024-04-20T07:10:00Z,219,Astro Bot,2,0,93,73
SESS-0000262,PLAYER146,CTRL-0164,ZCT2E-E4060575,2024-05-18T22:29:00Z,2024-05-19T00:40:00Z,131,God of War Ragnarök,8,0,78,73
SESS-0000263,PLAYER832,CTRL-0952,ZCT2E-E7103256,2024-05-27T03:36:00Z,2024-05-27T05:10:00Z,94,Street Fighter 6,4,0,98,89
SESS-0000264,PLAYER345,CTRL-0390,ZCT1W-A5193002,2024-04-27T17:42:00Z,2024-04-27T20:15:00Z,153,Street Fighter 6,7,1,79,63
SESS-0000265,PLAYER416,CTRL-0470,ZCT2E-W4937877,2024-05-10T03:28:00Z,2024-05-10T05:26:00Z,118,Street Fighter 6,0,1,69,40
SESS-0000266,PLAYER538,CTRL-0610,ZCT2E-D4713195,2024-04-20T10:05:00Z,2024-04-20T13:44:00Z,219,Helldivers 2,0,1,100,70
SESS-0000267,PLAYER739,CTRL-0844,ZCT1W-X6549075,2024-04-27T04:38:00Z,2024-04-27T06:07:00Z,89,Astro Bot,0,0,64,54
SESS-0000268,PLAYER573,CTRL-0649,ZCT1W-E5904531,2024-04-19T13:10:00Z,2024-04-19T14:51:00Z,101,Helldivers 2,2,1,68,49
SESS-0000269,PLAYER979,CTRL-1127,ZCT2E-S3784101,2024-05-29T12:17:00Z,2024-05-29T14:22:00Z,125,God of War Ragnarök,16,1,61,53
SESS-0000270,PLAYER809,CTRL-0924,ZCT1W-C2033804,2024-04-27T23:29:00Z,2024-04-28T02:25:00Z,176,Call of Duty,17,5,86,73
SESS-0000271,PLAYER222,CTRL-0248,ZCT2E-V1084130,2024-05-14T18:02:00Z,2024-05-14T20:36:00Z,154,Spider-Man 2,4,1,61,45
SESS-0000272,PLAYER934,CTRL-1072,ZCT2E-T6727732,2024-04-08T08:22:00Z,2024-04-08T12:17:00Z,235,Spider-Man 2,16,0,65,53
SESS-0000273,PLAYER674,CTRL-0762,ZCT1W-H6878859,2024-04-10T23:10:00Z,2024-04-11T02:30:00Z,200,Helldivers 2,19,0,87,77
SESS-0000274,PLAYER309,CTRL-0349,ZCT2E-K5856148,2024-05-30T13:25:00Z,2024-05-30T15:56:00Z,151,The Last of Us Part I,11,0,70,50
SESS-0000275,PLAYER275,CTRL-0311,ZCT2E-M5317440,2024-04-25T06:00:00Z,2024-04-25T07:13:00Z,73,EA FC 24,1,1,71,36
SESS-0000276,PLAYER302,CTRL-0340,ZCT1W-K9077690,2024-04-21T07:59:00Z,2024-04-21T11:26:00Z,207,Helldivers 2,1,0,97,62
SESS-0000277,PLAYER104,CTRL-0115,ZCT2E-R9933361,2024-04-16T15:13:00Z,2024-04-16T18:44:00Z,211,God of War Ragnarök,7,4,95,66
SESS-0000278,PLAYER186,CTRL-0209,ZCT1W-M8031349,2024-04-29T17:26:00Z,2024-04-29T18:47:00Z,81,Fortnite,10,0,72,53
SESS-0000279,PLAYER406,CTRL-0459,ZCT2E-K2839032,2024-05-16T03:01:00Z,2024-05-16T06:35:00Z,214,Street Fighter 6,1,0,72,39
SESS-0000280,PLAYER938,CTRL-1076,ZCT2E-V2813267,2024-04-25T07:49:00Z,2024-04-25T10:22:00Z,153,God of War Ragnarök,3,0,84,66
SESS-0000281,PLAYER499,CTRL-0565,ZCT2E-N8945220,2024-04-25T10:47:00Z,2024-04-25T14:35:00Z,228,Fortnite,20,1,100,90
SESS-0000282,PLAYER248,CTRL-0279,ZCT1W-K2258998,2024-04-24T23:28:00Z,2024-04-25T01:50:00Z,142,Gran Turismo 7,20,0,78,50
SESS-0000283,PLAYER287,CTRL-0323,ZCT2E-B4646113,2024-06-07T07:56:00Z,2024-06-07T11:05:00Z,189,God of War Ragnarök,3,4,81,51
SESS-0000284,PLAYER305,CTRL-0344,ZCT1W-S2625102,2024-05-18T10:00:00Z,2024-05-18T12:32:00Z,152,EA FC 24,2,1,67,53
SESS-0000285,PLAYER716,CTRL-0815,ZCT2E-E6759540,2024-05-09T00:16:00Z,2024-05-09T01:49:00Z,93,Street Fighter 6,4,0,76,57
SESS-0000286,PLAYER840,CTRL-0962,ZCT1W-U3156470,2024-04-13T04:37:00Z,2024-04-13T05:58:00Z,81,Fortnite,1,1,63,50
SESS-0000287,PLAYER770,CTRL-0881,ZCT2E-B4345540,2024-05-11T02:10:00Z,2024-05-11T04:30:00Z,140,EA FC 24,2,1,94,69
SESS-0000288,PLAYER702,CTRL-0799,ZCT2E-M5421758,2024-05-21T21:31:00Z,2024-05-22T00:30:00Z,179,Fortnite,1,0,94,70
SESS-0000289,PLAYER652,CTRL-0736,ZCT1W-S3177810,2024-05-14T23:44:00Z,2024-05-15T00:41:00Z,57,Call of Duty,6,0,61,41
SESS-0000290,PLAYER859,CTRL-0982,ZCT1W-Q9586664,2024-05-30T07:51:00Z,2024-05-30T08:37:00Z,46,Spider-Man 2,19,0,87,69
SESS-0000291,PLAYER851,CTRL-0973,ZCT1W-B4674225,2024-04-13T23:40:00Z,2024-04-14T00:32:00Z,52,Call of Duty,9,1,75,45
SESS-0000292,PLAYER406,CTRL-0459,ZCT2E-K2839032,2024-04-11T01:38:00Z,2024-04-11T02:08:00Z,30,God of War Ragnarök,2,1,82,56
SESS-0000293,PLAYER288,CTRL-0324,ZCT2E-K1085400,2024-06-02T14:23:00Z,2024-06-02T16:47:00Z,144,Helldivers 2,18,2,95,90
SESS-0000294,PLAYER569,CTRL-0645,ZCT2E-V1599695,2024-04-29T08:30:00Z,2024-04-29T10:30:00Z,120,Gran Turismo 7,10,0,91,84
SESS-0000295,PLAYER988,CTRL-1137,ZCT1W-F1628491,2024-04-19T20:22:00Z,2024-04-19T21:08:00Z,46,Spider-Man 2,9,0,95,79
SESS-0000296,PLAYER688,CTRL-0782,ZCT1W-J8482755,2024-05-17T18:53:00Z,2024-05-17T20:13:00Z,80,EA FC 24,0,1,96,74
SESS-0000297,PLAYER517,CTRL-0586,ZCT1W-M2701295,2024-04-19T10:15:00Z,2024-04-19T11:34:00Z,79,Astro Bot,11,3,90,59
SESS-0000298,PLAYER186,CTRL-0209,ZCT1W-M8031349,2024-05-23T07:49:00Z,2024-05-23T10:20:00Z,151,EA FC 24,12,0,78,67
SESS-0000299,PLAYER848,CTRL-0970,ZCT2E-W7643612,2024-05-04T03:36:00Z,2024-05-04T06:07:00Z,151,EA FC 24,4,1,80,64
SESS-0000300,PLAYER050,CTRL-0055,ZCT2E-D9874478,2024-05-31T11:08:00Z,2024-05-31T13:12:00Z,124,EA FC 24,6,1,86,78
SESS-0000301,PLAYER982,CTRL-1130,ZCT2E-K7173470,2024-04-08T12:31:00Z,2024-04-08T16:31:00Z,240,Fortnite,3,1,86,74
SESS-0000302,PLAYER812,CTRL-0927,ZCT2E-L8562950,2024-05-03T09:38:00Z,2024-05-03T13:04:00Z,206,The Last of Us Part I,1,0,95,67
SESS-0000303,PLAYER251,CTRL-0282,ZCT1W-S9851473,2024-05-08T15:48:00Z,2024-05-08T18:43:00Z,175,Call of Duty,17,5,83,69
SESS-0000304,PLAYER628,CTRL-0710,ZCT2E-H4503204,2024-05-07T04:58:00Z,2024-05-07T05:32:00Z,34,Helldivers 2,2,0,80,58
SESS-0000305,PLAYER052,CTRL-0058,ZCT2E-R3140306,2024-05-03T19:19:00Z,2024-05-03T21:58:00Z,159,Gran Turismo 7,0,1,62,33
SESS-0000306,PLAYER838,CTRL-0959,ZCT2E-Q3476564,2024-06-07T02:30:00Z,2024-06-07T05:32:00Z,182,EA FC 24,1,1,76,52
SESS-0000307,PLAYER235,CTRL-0264,ZCT1W-T2111241,2024-04-25T22:02:00Z,2024-04-25T22:54:00Z,52,Street Fighter 6,4,0,60,45
SESS-0000308,PLAYER097,CTRL-0107,ZCT1W-E3019210,2024-05-05T14:45:00Z,2024-05-05T16:56:00Z,131,The Last of Us Part I,19,1,62,32
SESS-0000309,PLAYER532,CTRL-0603,ZCT1W-N9600542,2024-04-08T12:26:00Z,2024-04-08T15:34:00Z,188,Fortnite,2,0,76,56
SESS-0000310,PLAYER877,CTRL-1001,ZCT2E-R4400718,2024-06-04T00:10:00Z,2024-06-04T03:57:00Z,227,God of War Ragnarök,17,5,91,70
SESS-0000311,PLAYER755,CTRL-0862,ZCT1W-L8363043,2024-05-24T18:27:00Z,2024-05-24T20:45:00Z,138,The Last of Us Part I,1,1,80,46
SESS-0000312,PLAYER353,CTRL-0398,ZCT2E-T4536127,2024-04-14T21:44:00Z,2024-04-15T01:09:00Z,205,Helldivers 2,11,0,96,88
SESS-0000313,PLAYER202,CTRL-0226,ZCT1W-R3087766,2024-05-02T21:48:00Z,2024-05-03T00:21:00Z,153,Street Fighter 6,7,4,62,50
SESS-0000314,PLAYER360,CTRL-0406,ZCT2E-B2832243,2024-05-31T23:21:00Z,2024-06-01T01:23:00Z,122,EA FC 24,10,0,80,69
SESS-0000315,PLAYER735,CTRL-0837,ZCT1W-K3908477,2024-04-21T02:36:00Z,2024-04-21T03:44:00Z,68,Call of Duty,4,1,91,72
SESS-0000316,PLAYER100,CTRL-0111,ZCT2E-M8524283,2024-05-18T01:36:00Z,2024-05-18T02:56:00Z,80,Call of Duty,3,0,71,44
SESS-0000317,PLAYER667,CTRL-0755,ZCT2E-F2680038,2024-05-02T06:46:00Z,2024-05-02T09:43:00Z,177,The Last of Us Part I,3,1,67,40
SESS-0000318,PLAYER556,CTRL-0630,ZCT1W-M1381170,2024-05-11T02:23:00Z,2024-05-11T05:02:00Z,159,Spider-Man 2,3,0,72,49
SESS-0000319,PLAYER357,CTRL-0403,ZCT2E-F8232405,2024-06-03T18:55:00Z,2024-06-03T21:04:00Z,129,Fortnite,3,1,79,67
SESS-0000320,PLAYER193,CTRL-0216,ZCT2E-G6839906,2024-06-06T11:32:00Z,2024-06-06T13:10:00Z,98,Astro Bot,14,4,64,44
SESS-0000321,PLAYER126,CTRL-0140,ZCT1W-A1747019,2024-05-18T02:25:00Z,2024-05-18T04:11:00Z,106,Call of Duty,12,0,90,79
SESS-0000322,PLAYER258,CTRL-0291,ZCT2E-F6153067,2024-06-04T21:11:00Z,2024-06-05T00:54:00Z,223,Fortnite,2,1,74,63
SESS-0000323,PLAYER412,CTRL-0465,ZCT1W-U7311740,2024-05-13T08:47:00Z,2024-05-13T11:47:00Z,180,Street Fighter 6,2,1,78,62
SESS-0000324,PLAYER517,CTRL-0586,ZCT1W-M2701295,2024-05-01T17:49:00Z,2024-05-01T19:52:00Z,123,Spider-Man 2,3,1,79,74
SESS-0000325,PLAYER803,CTRL-0917,ZCT2E-W9880742,2024-05-19T11:36:00Z,2024-05-19T15:36:00Z,240,Astro Bot,3,1,83,74
SESS-0000326,PLAYER010,CTRL-0011,ZCT2E-E1576194,2024-04-29T14:19:00Z,2024-04-29T16:07:00Z,108,Spider-Man 2,4,1,64,35
SESS-0000327,PLAYER569,CTRL-0645,ZCT2E-V1599695,2024-04-19T23:07:00Z,2024-04-20T02:12:00Z,185,Fortnite,20,0,85,71
SESS-0000328,PLAYER095,CTRL-0104,ZCT2E-K2871139,2024-05-29T00:29:00Z,2024-05-29T03:40:00Z,191,The Last of Us Part I,10,0,61,33
SESS-0000329,PLAYER679,CTRL-0769,ZCT2E-K4768723,2024-05-21T08:15:00Z,2024-05-21T09:24:00Z,69,Call of Duty,2,0,73,68
SESS-0000330,PLAYER458,CTRL-0517,ZCT2E-V3624846,2024-05-17T05:27:00Z,2024-05-17T07:29:00Z,122,Fortnite,19,1,93,74
SESS-0000331,PLAYER791,CTRL-0905,ZCT1W-K7386601,2024-05-17T15:14:00Z,2024-05-17T17:52:00Z,158,God of War Ragnarök,2,0,96,84
SESS-0000332,PLAYER980,CTRL-1128,ZCT2E-B1414120,2024-05-17T23:16:00Z,2024-05-18T00:34:00Z,78,Spider-Man 2,7,1,73,66
