notification_id,player_id,sent_at,channel,campaign_name,notification_type,opened,clicked,suppressed,suppression_reason
NOTIF-000196,PLAYER279,2024-06-08T06:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000197,PLAYER317,2024-05-19T08:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000198,PLAYER934,2024-05-11T13:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000199,PLAYER257,2024-05-16T21:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000200,PLAYER350,2024-05-14T03:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-000201,PLAYER961,2024-04-25T07:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000202,PLAYER896,2024-05-04T02:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000203,PLAYER079,2024-06-07T15:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000204,PLAYER610,2024-06-02T19:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-000205,PLAYER435,2024-05-05T21:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-000206,PLAYER737,2024-05-06T01:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000207,PLAYER533,2024-05-03T19:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-000208,PLAYER377,2024-04-11T05:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-000209,PLAYER612,2024-06-09T09:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000210,PLAYER530,2024-04-12T16:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-000211,PLAYER287,2024-04-24T12:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000212,PLAYER574,2024-05-19T19:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000213,PLAYER568,2024-04-12T15:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000214,PLAYER506,2024-05-15T07:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-000215,PLAYER851,2024-05-21T15:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-000216,PLAYER089,2024-04-27T01:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000217,PLAYER148,2024-05-25T14:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-000218,PLAYER580,2024-06-02T06:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000219,PLAYER470,2024-04-15T10:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000220,PLAYER914,2024-05-01T05:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000221,PLAYER440,2024-04-22T00:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000222,PLAYER674,2024-04-08T22:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000223,PLAYER721,2024-04-17T10:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-000224,PLAYER899,2024-05-02T07:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,true,RECENTLY_NOTIFIED
NOTIF-000225,PLAYER377,2024-05-27T12:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000226,PLAYER631,2024-05-31T22:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000227,PLAYER924,2024-04-17T08:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-000228,PLAYER873,2024-05-24T18:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-000229,PLAYER076,2024-05-26T10:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000230,PLAYER517,2024-05-15T20:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-000231,PLAYER441,2024-06-04T09:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000232,PLAYER696,2024-05-13T19:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-000233,PLAYER636,2024-04-29T20:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000234,PLAYER353,2024-05-22T18:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000235,PLAYER658,2024-05-11T12:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-000236,PLAYER946,2024-06-09T08:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000237,PLAYER545,2024-05-21T09:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000238,PLAYER914,2024-05-16T18:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-000239,PLAYER721,2024-05-14T14:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,true,RECENTLY_NOTIFIED
NOTIF-000240,PLAYER986,2024-05-28T22:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000241,PLAYER405,2024-05-16T02:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000242,PLAYER302,2024-06-04T11:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-000243,PLAYER581,2024-05-29T16:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000244,PLAYER534,2024-06-03T18:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-000245,PLAYER372,2024-05-08T15:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-000246,PLAYER817,2024-04-19T16:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-000247,PLAYER688,2024-04-17T17:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000248,PLAYER639,2024-05-29T17:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-000249,PLAYER353,2024-05-28T18:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000250,PLAYER872,2024-04-08T10:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000251,PLAYER280,2024-04-14T21:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000252,PLAYER961,2024-06-02T07:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-000253,PLAYER599,2024-04-29T23:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000254,PLAYER940,2024-05-19T11:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000255,PLAYER262,2024-04-15T05:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000256,PLAYER617,2024-04-30T23:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000257,PLAYER596,2024-04-23T09:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000258,PLAYER688,2024-04-21T23:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000259,PLAYER624,2024-06-06T21:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000260,PLAYER614,2024-04-16T10:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-000261,PLAYER528,2024-04-12T20:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-000262,PLAYER147,2024-04-29T04:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-000263,PLAYER664,2024-04-21T09:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000264,PLAYER699,2024-04-09T03:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000265,PLAYER492,2024-04-21T03:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000266,PLAYER263,2024-05-02T01:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000267,PLAYER638,2024-05-25T17:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000268,PLAYER908,2024-05-17T03:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000269,PLAYER757,2024-06-07T17:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000270,PLAYER821,2024-04-16T03:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-000271,PLAYER866,2024-06-09T10:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-000272,PLAYER593,2024-04-12T14:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000273,PLAYER508,2024-06-05T16:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-000274,PLAYER823,2024-04-11T15:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-000275,PLAYER813,2024-05-15T22:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000276,PLAYER731,2024-05-09T06:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000277,PLAYER746,2024-06-02T23:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-000278,PLAYER920,2024-04-12T17:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-000279,PLAYER016,2024-04-15T14:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-000280,PLAYER702,2024-05-25T01:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-000281,PLAYER916,2024-05-13T04:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000282,PLAYER494,2024-04-17T20:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000283,PLAYER186,2024-05-23T07:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-000284,PLAYER369,2024-05-25T11:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000285,PLAYER349,2024-06-08T12:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-000286,PLAYER195,2024-04-23T11:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000287,PLAYER315,2024-04-27T16:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-000288,PLAYER691,2024-04-14T06:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000289,PLAYER022,2024-04-29T11:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000290,PLAYER695,2024-05-11T00:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000291,PLAYER153,2024-06-01T09:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-000292,PLAYER448,2024-05-17T19:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-000293,PLAYER411,2024-06-03T18:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-000294,PLAYER062,2024-04-16T12:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000295,PLAYER523,2024-06-08T14:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000296,PLAYER372,2024-05-27T10:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-000297,PLAYER347,2024-05-08T18:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000298,PLAYER222,2024-05-07T02:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-000299,PLAYER015,2024-06-04T16:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-000300,PLAYER365,2024-05-22T13:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000301,PLAYER218,2024-04-17T04:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-000302,PLAYER381,2024-05-22T20:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000303,PLAYER188,2024-04-29T21:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000304,PLAYER637,2024-04-11T00:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000305,PLAYER284,2024-04-10T02:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000306,PLAYER375,2024-05-16T22:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000307,PLAYER814,2024-04-12T01:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000308,PLAYER965,2024-05-10T02:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-000309,PLAYER848,2024-04-19T00:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000310,PLAYER967,2024-05-20T13:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000311,PLAYER919,2024-05-22T20:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-000312,PLAYER660,2024-06-09T06:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000313,PLAYER721,2024-04-23T22:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-000314,PLAYER978,2024-05-09T21:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-000315,PLAYER661,2024-04-10T21:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000316,PLAYER347,2024-06-09T01:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000317,PLAYER585,2024-04-27T13:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-000318,PLAYER981,2024-05-05T21:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-000319,PLAYER695,2024-04-18T10:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-000320,PLAYER365,2024-05-26T22:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000321,PLAYER728,2024-04-08T19:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000322,PLAYER690,2024-06-09T06:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-000323,PLAYER997,2024-04-10T21:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000324,PLAYER307,2024-05-02T05:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-000325,PLAYER019,2024-05-19T12:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000326,PLAYER041,2024-04-28T06:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-000327,PLAYER526,2024-04-10T04:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-000328,PLAYER903,2024-05-24T00:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-000329,PLAYER234,2024-06-07T07:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000330,PLAYER205,2024-04-18T04:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000331,PLAYER006,2024-04-11T21:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000332,PLAYER848,2024-04-10T13:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000333,PLAYER024,2024-05-06T23:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000334,PLAYER241,2024-06-07T05:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000335,PLAYER175,2024-04-08T23:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000336,PLAYER877,2024-04-19T02:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000337,PLAYER539,2024-04-19T02:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000338,PLAYER008,2024-04-09T15:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000339,PLAYER518,2024-06-07T19:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000340,PLAYER196,2024-04-16T16:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000341,PLAYER277,2024-04-27T18:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-000342,PLAYER493,2024-05-13T02:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-000343,PLAYER769,2024-05-15T12:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000344,PLAYER675,2024-05-02T00:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-000345,PLAYER285,2024-06-04T00:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-000346,PLAYER397,2024-04-29T14:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000347,PLAYER436,2024-06-05T01:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-000348,PLAYER673,2024-05-21T17:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000349,PLAYER920,2024-05-08T23:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-000350,PLAYER583,2024-05-11T20:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000351,PLAYER089,2024-05-27T10:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-000352,PLAYER105,2024-05-26T00:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000353,PLAYER369,2024-05-07T12:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-000354,PLAYER741,2024-04-26T00:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000355,PLAYER382,2024-06-02T07:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000356,PLAYER266,2024-04-24T08:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-000357,PLAYER300,2024-05-13T08:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000358,PLAYER030,2024-05-10T14:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-000359,PLAYER989,2024-05-21T22:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-000360,PLAYER544,2024-05-07T23:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000361,PLAYER174,2024-05-17T05:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000362,PLAYER893,2024-05-02T00:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-000363,PLAYER390,2024-04-24T06:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-000364,PLAYER322,2024-05-04T18:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000365,PLAYER277,2024-04-24T00:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-000366,PLAYER003,2024-05-09T04:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000367,PLAYER729,2024-05-19T19:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000368,PLAYER086,2024-04-14T20:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000369,PLAYER655,2024-05-24T05:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-000370,PLAYER273,2024-04-24T01:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-000371,PLAYER561,2024-05-30T05:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000372,PLAYER678,2024-05-24T21:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-000373,PLAYER714,2024-06-06T03:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-000374,PLAYER652,2024-05-11T21:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-000375,PLAYER853,2024-06-09T16:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-000376,PLAYER475,2024-04-24T23:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-000377,PLAYER556,2024-05-19T22:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-000378,PLAYER198,2024-04-09T18:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-000379,PLAYER121,2024-05-08T12:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000380,PLAYER860,2024-05-31T15:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-000381,PLAYER673,2024-04-27T04:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000382,PLAYER468,2024-04-26T14:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-000383,PLAYER834,2024-05-21T06:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000384,PLAYER300,2024-06-05T07:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-000385,PLAYER852,2024-05-06T10:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-000386,PLAYER770,2024-05-31T11:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-000387,PLAYER668,2024-05-09T18:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-000388,PLAYER684,2024-05-31T15:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-000389,PLAYER299,2024-05-27T16:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-000390,PLAYER671,2024-04-28T22:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-000391,PLAYER721,2024-05-26T08:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
