affinity_id,player_id,product_code,product_category,affinity_score,affinity_reason,last_interaction_date
AFF-000263,PLAYER733,DS-LIMITED,Controller,0.33,RECENT_STORE_VIEWS,2024-04-10
AFF-000264,PLAYER682,DS-LIMITED,Controller,0.77,WISHLIST_ACTIVITY,2024-04-26
AFF-000265,PLAYER706,DS-LIMITED,Controller,0.75,RECENT_STORE_VIEWS,2024-04-10
AFF-000266,PLAYER291,DS-STANDARD,Controller-Standard,0.11,WISHLIST_ACTIVITY,2024-05-03
AFF-000267,PLAYER900,DS-STANDARD,Controller-Standard,0.48,SESSION_PATTERN,2024-06-09
AFF-000268,PLAYER631,DS-EDGE,Controller,0.19,RECENT_STORE_VIEWS,2024-04-28
AFF-000269,PLAYER670,DS-LIMITED,Controller,0.70,SESSION_PATTERN,2024-04-25
AFF-000270,PLAYER761,DS-EDGE-MODULE,Controller,0.19,PAST_PURCHASES,2024-04-14
AFF-000271,PLAYER860,DS-LIMITED,Controller-Premium,0.68,SESSION_PATTERN,2024-04-22
AFF-000272,PLAYER637,DS-EDGE-MODULE,Controller-Module,0.75,RECENT_STORE_VIEWS,2024-05-31
AFF-000273,PLAYER567,DS-EDGE,Controller,0.51,SESSION_PATTERN,2024-05-23
AFF-000274,PLAYER011,DS-EDGE,Controller,0.61,RECENT_STORE_VIEWS,2024-04-24
AFF-000275,PLAYER844,DS-EDGE-MODULE,Controller,0.45,SESSION_PATTERN,2024-04-25
AFF-000276,PLAYER516,DS-EDGE-MODULE,Controller-Module,0.66,PAST_PURCHASES,2024-05-10
AFF-000277,PLAYER017,DS-EDGE-MODULE,Controller-Module,0.85,WISHLIST_ACTIVITY,2024-06-07
AFF-000278,PLAYER571,DS-STANDARD,Controller-Standard,0.72,WISHLIST_ACTIVITY,2024-05-12
AFF-000279,PLAYER613,DS-EDGE-MODULE,Controller,0.86,RECENT_STORE_VIEWS,2024-04-15
AFF-000280,PLAYER814,DS-EDGE-MODULE,Controller,0.73,RECENT_STORE_VIEWS,2024-04-09
AFF-000281,PLAYER878,DS-EDGE-MODULE,Controller,0.70,PAST_PURCHASES,2024-05-24
AFF-000282,PLAYER055,DS-EDGE,Controller,0.59,WISHLIST_ACTIVITY,2024-06-10
AFF-000283,PLAYER220,DS-STANDARD,Controller-Standard,0.85,RECENT_STORE_VIEWS,2024-05-05
AFF-000284,PLAYER066,DS-EDGE-MODULE,Controller,0.64,PAST_PURCHASES,2024-06-07
AFF-000285,PLAYER992,DS-STANDARD,Controller-Standard,0.74,RECENT_STORE_VIEWS,2024-05-18
AFF-000286,PLAYER890,DS-EDGE,Controller,0.16,PAST_PURCHASES,2024-04-22
AFF-000287,PLAYER223,DS-EDGE-MODULE,Controller,0.97,WISHLIST_ACTIVITY,2024-04-09
AFF-000288,PLAYER064,DS-LIMITED,Controller-Premium,0.91,WISHLIST_ACTIVITY,2024-05-30
AFF-000289,PLAYER205,DS-LIMITED,Controller,0.94,PAST_PURCHASES,2024-04-21
AFF-000290,PLAYER729,DS-LIMITED,Controller,0.11,SESSION_PATTERN,2024-05-24
AFF-000291,PLAYER531,DS-EDGE-MODULE,Controller,0.91,RECENT_STORE_VIEWS,2024-05-09
AFF-000292,PLAYER963,DS-STANDARD,Controller-Standard,0.22,RECENT_STORE_VIEWS,2024-04-27
AFF-000293,PLAYER224,DS-LIMITED,Controller,0.47,RECENT_STORE_VIEWS,2024-04-27
AFF-000294,PLAYER171,DS-EDGE-MODULE,Controller,0.85,SESSION_PATTERN,2024-06-05
AFF-000295,PLAYER663,DS-STANDARD,Controller-Standard,0.48,WISHLIST_ACTIVITY,2024-05-25
AFF-000296,PLAYER265,DS-EDGE-MODULE,Controller,0.36,PAST_PURCHASES,2024-05-28
AFF-000297,PLAYER978,DS-EDGE-MODULE,Controller,0.34,SESSION_PATTERN,2024-05-17
AFF-000298,PLAYER017,DS-LIMITED,Controller-Premium,0.86,RECENT_STORE_VIEWS,2024-05-09
AFF-000299,PLAYER486,DS-LIMITED,Controller,0.65,RECENT_STORE_VIEWS,2024-05-06
AFF-000300,PLAYER452,DS-STANDARD,Controller-Standard,0.76,SESSION_PATTERN,2024-04-17
AFF-000301,PLAYER750,DS-LIMITED,Controller,0.76,RECENT_STORE_VIEWS,2024-04-18
AFF-000302,PLAYER378,DS-LIMITED,Controller,0.60,SESSION_PATTERN,2024-05-14
AFF-000303,PLAYER388,DS-LIMITED,Controller,0.71,RECENT_STORE_VIEWS,2024-04-08
AFF-000304,PLAYER116,DS-EDGE,Controller,0.80,WISHLIST_ACTIVITY,2024-04-30
AFF-000305,PLAYER144,DS-EDGE-MODULE,Controller,0.73,PAST_PURCHASES,2024-05-22
AFF-000306,PLAYER700,DS-EDGE-MODULE,Controller,0.24,RECENT_STORE_VIEWS,2024-06-10
AFF-000307,PLAYER659,DS-EDGE-MODULE,Controller,0.32,PAST_PURCHASES,2024-05-17
AFF-000308,PLAYER107,DS-EDGE-MODULE,Controller,0.61,SESSION_PATTERN,2024-04-27
AFF-000309,PLAYER207,DS-LIMITED,Controller,0.69,SESSION_PATTERN,2024-05-25
AFF-000310,PLAYER285,DS-EDGE,Controller,0.62,RECENT_STORE_VIEWS,2024-05-09
AFF-000311,PLAYER633,DS-EDGE,Controller,0.20,PAST_PURCHASES,2024-05-03
AFF-000312,PLAYER905,DS-LIMITED,Controller,0.91,RECENT_STORE_VIEWS,2024-05-19
AFF-000313,PLAYER222,DS-EDGE-MODULE,Controller,0.24,PAST_PURCHASES,2024-04-17
AFF-000314,PLAYER210,DS-LIMITED,Controller,0.87,RECENT_STORE_VIEWS,2024-05-23
AFF-000315,PLAYER668,DS-EDGE,Controller-Premium,0.77,PAST_PURCHASES,2024-04-27
AFF-000316,PLAYER418,DS-EDGE,Controller,0.77,PAST_PURCHASES,2024-04-09
AFF-000317,PLAYER870,DS-LIMITED,Controller,0.35,RECENT_STORE_VIEWS,2024-05-01
AFF-000318,PLAYER202,DS-EDGE-MODULE,Controller,0.62,WISHLIST_ACTIVITY,2024-06-06
AFF-000319,PLAYER032,DS-STANDARD,Controller-Standard,0.57,WISHLIST_ACTIVITY,2024-06-09
AFF-000320,PLAYER154,DS-EDGE,Controller,0.90,RECENT_STORE_VIEWS,2024-05-07
AFF-000321,PLAYER835,DS-LIMITED,Controller,0.58,RECENT_STORE_VIEWS,2024-04-11
AFF-000322,PLAYER736,DS-EDGE-MODULE,Controller-Module,0.82,RECENT_STORE_VIEWS,2024-05-29
AFF-000323,PLAYER183,DS-STANDARD,Controller-Standard,0.39,SESSION_PATTERN,2024-04-21
AFF-000324,PLAYER410,DS-LIMITED,Controller,0.95,SESSION_PATTERN,2024-05-07
AFF-000325,PLAYER589,DS-LIMITED,Controller,0.24,RECENT_STORE_VIEWS,2024-05-04
AFF-000326,PLAYER208,DS-EDGE,Controller,0.86,PAST_PURCHASES,2024-04-16
AFF-000327,PLAYER554,DS-STANDARD,Controller-Standard,0.77,WISHLIST_ACTIVITY,2024-05-12
AFF-000328,PLAYER739,DS-STANDARD,Controller-Standard,0.26,PAST_PURCHASES,2024-04-10
AFF-000329,PLAYER455,DS-STANDARD,Controller-Standard,0.72,SESSION_PATTERN,2024-05-22
AFF-000330,PLAYER541,DS-EDGE-MODULE,Controller,0.19,PAST_PURCHASES,2024-04-22
AFF-000331,PLAYER255,DS-EDGE-MODULE,Controller,0.38,WISHLIST_ACTIVITY,2024-05-30
AFF-000332,PLAYER279,DS-EDGE-MODULE,Controller-Module,0.74,PAST_PURCHASES,2024-04-17
AFF-000333,PLAYER096,DS-STANDARD,Controller-Standard,0.44,PAST_PURCHASES,2024-06-03
AFF-000334,PLAYER585,DS-STANDARD,Controller-Standard,0.83,RECENT_STORE_VIEWS,2024-05-26
AFF-000335,PLAYER967,DS-EDGE,Controller,0.18,RECENT_STORE_VIEWS,2024-05-26
AFF-000336,PLAYER859,DS-EDGE-MODULE,Controller,0.98,PAST_PURCHASES,2024-05-27
AFF-000337,PLAYER545,DS-STANDARD,Controller-Standard,0.28,SESSION_PATTERN,2024-04-25
AFF-000338,PLAYER775,DS-EDGE-MODULE,Controller,0.10,RECENT_STORE_VIEWS,2024-04-16
AFF-000339,PLAYER739,DS-EDGE-MODULE,Controller,0.59,SESSION_PATTERN,2024-05-14
AFF-000340,PLAYER375,DS-EDGE-MODULE,Controller,0.75,SESSION_PATTERN,2024-04-15
AFF-000341,PLAYER028,DS-STANDARD,Controller-Standard,0.86,PAST_PURCHASES,2024-04-10
AFF-000342,PLAYER419,DS-STANDARD,Controller-Standard,0.78,WISHLIST_ACTIVITY,2024-05-28
AFF-000343,PLAYER821,DS-EDGE,Controller,0.18,SESSION_PATTERN,2024-05-21
AFF-000344,PLAYER866,DS-EDGE,Controller,0.74,RECENT_STORE_VIEWS,2024-06-04
AFF-000345,PLAYER101,DS-EDGE,Controller,0.23,WISHLIST_ACTIVITY,2024-04-29
AFF-000346,PLAYER237,DS-STANDARD,Controller-Standard,0.86,PAST_PURCHASES,2024-04-15
AFF-000347,PLAYER714,DS-EDGE-MODULE,Controller,0.14,SESSION_PATTERN,2024-05-05
AFF-000348,PLAYER228,DS-LIMITED,Controller,0.34,SESSION_PATTERN,2024-05-22
AFF-000349,PLAYER916,DS-LIMITED,Controller,0.87,RECENT_STORE_VIEWS,2024-04-14
AFF-000350,PLAYER102,DS-STANDARD,Controller-Standard,0.49,PAST_PURCHASES,2024-05-03
AFF-000351,PLAYER392,DS-STANDARD,Controller-Standard,0.13,RECENT_STORE_VIEWS,2024-06-09
AFF-000352,PLAYER774,DS-STANDARD,Controller-Standard,0.34,PAST_PURCHASES,2024-05-20
AFF-000353,PLAYER372,DS-EDGE,Controller,0.34,PAST_PURCHASES,2024-05-26
AFF-000354,PLAYER923,DS-LIMITED,Controller,0.92,RECENT_STORE_VIEWS,2024-05-24
AFF-000355,PLAYER081,DS-LIMITED,Controller,0.14,PAST_PURCHASES,2024-05-18
AFF-000356,PLAYER641,DS-LIMITED,Controller,0.29,RECENT_STORE_VIEWS,2024-04-21
AFF-000357,PLAYER571,DS-STANDARD,Controller-Standard,0.71,RECENT_STORE_VIEWS,2024-05-05
AFF-000358,PLAYER592,DS-EDGE-MODULE,Controller-Module,0.84,WISHLIST_ACTIVITY,2024-06-09
AFF-000359,PLAYER075,DS-EDGE-MODULE,Controller,0.76,RECENT_STORE_VIEWS,2024-04-19
AFF-000360,PLAYER313,DS-EDGE-MODULE,Controller,0.75,RECENT_STORE_VIEWS,2024-06-08
AFF-000361,PLAYER323,DS-EDGE,Controller,0.30,RECENT_STORE_VIEWS,2024-06-06
AFF-000362,PLAYER361,DS-LIMITED,Controller,0.25,WISHLIST_ACTIVITY,2024-04-08
AFF-000363,PLAYER661,DS-STANDARD,Controller-Standard,0.16,PAST_PURCHASES,2024-04-14
AFF-000364,PLAYER467,DS-EDGE-MODULE,Controller-Module,0.74,SESSION_PATTERN,2024-04-20
AFF-000365,PLAYER822,DS-EDGE-MODULE,Controller,0.11,SESSION_PATTERN,2024-05-17
AFF-000366,PLAYER479,DS-STANDARD,Controller-Standard,0.35,SESSION_PATTERN,2024-04-13
AFF-000367,PLAYER035,DS-EDGE-MODULE,Controller,0.71,SESSION_PATTERN,2024-04-16
AFF-000368,PLAYER226,DS-LIMITED,Controller,0.79,WISHLIST_ACTIVITY,2024-04-28
AFF-000369,PLAYER645,DS-EDGE,Controller-Premium,0.90,PAST_PURCHASES,2024-04-14
AFF-000370,PLAYER171,DS-STANDARD,Controller-Standard,0.68,RECENT_STORE_VIEWS,2024-05-09
AFF-000371,PLAYER333,DS-STANDARD,Controller-Standard,0.71,RECENT_STORE_VIEWS,2024-04-16
AFF-000372,PLAYER084,DS-LIMITED,Controller,0.19,SESSION_PATTERN,2024-05-11
AFF-000373,PLAYER068,DS-EDGE,Controller,0.85,SESSION_PATTERN,2024-04-21
AFF-000374,PLAYER070,DS-EDGE,Controller,0.67,PAST_PURCHASES,2024-05-11
AFF-000375,PLAYER959,DS-EDGE,Controller-Premium,0.70,WISHLIST_ACTIVITY,2024-06-05
AFF-000376,PLAYER594,DS-EDGE,Controller,0.79,WISHLIST_ACTIVITY,2024-05-11
AFF-000377,PLAYER871,DS-LIMITED,Controller-Premium,0.79,SESSION_PATTERN,2024-04-26
AFF-000378,PLAYER841,DS-EDGE-MODULE,Controller-Module,0.97,SESSION_PATTERN,2024-05-04
AFF-000379,PLAYER978,DS-EDGE,Controller,0.55,WISHLIST_ACTIVITY,2024-04-09
AFF-000380,PLAYER226,DS-EDGE,Controller,0.19,PAST_PURCHASES,2024-05-13
AFF-000381,PLAYER252,DS-LIMITED,Controller,0.59,PAST_PURCHASES,2024-06-04
AFF-000382,PLAYER347,DS-LIMITED,Controller,0.41,RECENT_STORE_VIEWS,2024-05-05
AFF-000383,PLAYER735,DS-EDGE,Controller,0.42,WISHLIST_ACTIVITY,2024-04-23
AFF-000384,PLAYER560,DS-EDGE-MODULE,Controller,0.65,SESSION_PATTERN,2024-05-06
AFF-000385,PLAYER618,DS-STANDARD,Controller-Standard,0.76,SESSION_PATTERN,2024-05-26
AFF-000386,PLAYER540,DS-STANDARD,Controller-Standard,0.26,PAST_PURCHASES,2024-04-22
AFF-000387,PLAYER104,DS-EDGE,Controller,0.21,WISHLIST_ACTIVITY,2024-05-18
AFF-000388,PLAYER081,DS-EDGE-MODULE,Controller,0.44,SESSION_PATTERN,2024-05-14
AFF-000389,PLAYER761,DS-EDGE-MODULE,Controller,0.64,WISHLIST_ACTIVITY,2024-04-20
AFF-000390,PLAYER842,DS-LIMITED,Controller,0.19,WISHLIST_ACTIVITY,2024-05-27
AFF-000391,PLAYER701,DS-EDGE,Controller-Premium,0.90,WISHLIST_ACTIVITY,2024-05-09
AFF-000392,PLAYER092,DS-LIMITED,Controller-Premium,0.72,SESSION_PATTERN,2024-06-09
AFF-000393,PLAYER819,DS-LIMITED,Controller,0.24,PAST_PURCHASES,2024-05-13
AFF-000394,PLAYER884,DS-EDGE-MODULE,Controller,0.34,WISHLIST_ACTIVITY,2024-05-04
AFF-000395,PLAYER665,DS-EDGE,Controller,0.71,RECENT_STORE_VIEWS,2024-05-01
AFF-000396,PLAYER480,DS-EDGE-MODULE,Controller,0.35,SESSION_PATTERN,2024-04-17
AFF-000397,PLAYER768,DS-EDGE-MODULE,Controller,0.45,RECENT_STORE_VIEWS,2024-05-09
AFF-000398,PLAYER923,DS-STANDARD,Controller-Standard,0.91,SESSION_PATTERN,2024-05-08
AFF-000399,PLAYER153,DS-EDGE-MODULE,Controller,0.76,SESSION_PATTERN,2024-05-22
AFF-000400,PLAYER058,DS-STANDARD,Controller-Standard,0.58,SESSION_PATTERN,2024-06-07
AFF-000401,PLAYER619,DS-STANDARD,Controller-Standard,0.66,RECENT_STORE_VIEWS,2024-05-17
AFF-000402,PLAYER215,DS-LIMITED,Controller,0.57,WISHLIST_ACTIVITY,2024-06-08
AFF-000403,PLAYER257,DS-EDGE,Controller-Premium,0.68,PAST_PURCHASES,2024-06-05
AFF-000404,PLAYER719,DS-EDGE,Controller,0.77,WISHLIST_ACTIVITY,2024-04-23
AFF-000405,PLAYER422,DS-STANDARD,Controller-Standard,0.69,PAST_PURCHASES,2024-06-02
AFF-000406,PLAYER140,DS-EDGE-MODULE,Controller,0.25,PAST_PURCHASES,2024-06-02
AFF-000407,PLAYER551,DS-EDGE-MODULE,Controller,0.71,WISHLIST_ACTIVITY,2024-04-17
AFF-000408,PLAYER424,DS-EDGE,Controller,0.34,SESSION_PATTERN,2024-04-10
AFF-000409,PLAYER649,DS-LIMITED,Controller,0.24,SESSION_PATTERN,2024-05-22
AFF-000410,PLAYER366,DS-STANDARD,Controller-Standard,0.87,PAST_PURCHASES,2024-04-14
AFF-000411,PLAYER565,DS-STANDARD,Controller-Standard,0.26,WISHLIST_ACTIVITY,2024-05-06
AFF-000412,PLAYER217,DS-EDGE-MODULE,Controller,0.28,WISHLIST_ACTIVITY,2024-05-07
AFF-000413,PLAYER738,DS-LIMITED,Controller,0.20,SESSION_PATTERN,2024-05-08
AFF-000414,PLAYER825,DS-EDGE-MODULE,Controller,0.97,WISHLIST_ACTIVITY,2024-05-08
AFF-000415,PLAYER183,DS-LIMITED,Controller,0.37,WISHLIST_ACTIVITY,2024-04-16
AFF-000416,PLAYER554,DS-STANDARD,Controller-Standard,0.16,SESSION_PATTERN,2024-05-28
AFF-000417,PLAYER933,DS-STANDARD,Controller-Standard,0.48,WISHLIST_ACTIVITY,2024-05-15
AFF-000418,PLAYER249,DS-EDGE,Controller,0.33,WISHLIST_ACTIVITY,2024-04-29
AFF-000419,PLAYER802,DS-STANDARD,Controller-Standard,0.97,RECENT_STORE_VIEWS,2024-04-20
AFF-000420,PLAYER257,DS-EDGE,Controller-Premium,0.89,RECENT_STORE_VIEWS,2024-05-09
AFF-000421,PLAYER605,DS-EDGE-MODULE,Controller,0.19,RECENT_STORE_VIEWS,2024-06-04
AFF-000422,PLAYER673,DS-EDGE,Controller,0.22,SESSION_PATTERN,2024-06-06
AFF-000423,PLAYER365,DS-EDGE,Controller-Premium,0.70,WISHLIST_ACTIVITY,2024-04-26
AFF-000424,PLAYER827,DS-EDGE-MODULE,Controller,0.40,SESSION_PATTERN,2024-06-02
AFF-000425,PLAYER340,DS-LIMITED,Controller,0.77,WISHLIST_ACTIVITY,2024-04-09
AFF-000426,PLAYER201,DS-LIMITED,Controller,0.22,WISHLIST_ACTIVITY,2024-06-03
AFF-000427,PLAYER621,DS-LIMITED,Controller,0.26,PAST_PURCHASES,2024-05-27
AFF-000428,PLAYER044,DS-STANDARD,Controller-Standard,0.27,WISHLIST_ACTIVITY,2024-06-06
AFF-000429,PLAYER338,DS-EDGE-MODULE,Controller,0.27,SESSION_PATTERN,2024-04-22
AFF-000430,PLAYER885,DS-LIMITED,Controller,0.73,RECENT_STORE_VIEWS,2024-05-24
AFF-000431,PLAYER241,DS-STANDARD,Controller-Standard,0.45,WISHLIST_ACTIVITY,2024-04-30
AFF-000432,PLAYER315,DS-EDGE-MODULE,Controller,0.49,WISHLIST_ACTIVITY,2024-05-23
AFF-000433,PLAYER883,DS-EDGE,Controller,0.25,WISHLIST_ACTIVITY,2024-05-30
AFF-000434,PLAYER233,DS-LIMITED,Controller-Premium,0.94,WISHLIST_ACTIVITY,2024-06-07
AFF-000435,PLAYER366,DS-STANDARD,Controller-Standard,0.85,WISHLIST_ACTIVITY,2024-06-07
AFF-000436,PLAYER200,DS-EDGE,Controller-Premium,0.92,WISHLIST_ACTIVITY,2024-04-13
AFF-000437,PLAYER100,DS-STANDARD,Controller-Standard,0.71,WISHLIST_ACTIVITY,2024-04-19
AFF-000438,PLAYER605,DS-EDGE-MODULE,Controller,0.59,RECENT_STORE_VIEWS,2024-04-26
AFF-000439,PLAYER741,DS-EDGE-MODULE,Controller,0.32,WISHLIST_ACTIVITY,2024-05-11
AFF-000440,PLAYER707,DS-EDGE,Controller,0.62,RECENT_STORE_VIEWS,2024-04-10
AFF-000441,PLAYER237,DS-EDGE,Controller,0.74,RECENT_STORE_VIEWS,2024-04-18
AFF-000442,PLAYER557,DS-STANDARD,Controller-Standard,0.20,SESSION_PATTERN,2024-06-06
AFF-000443,PLAYER107,DS-STANDARD,Controller-Standard,0.49,SESSION_PATTERN,2024-05-16
AFF-000444,PLAYER050,DS-EDGE,Controller,0.63,PAST_PURCHASES,2024-05-02
AFF-000445,PLAYER584,DS-LIMITED,Controller,0.44,WISHLIST_ACTIVITY,2024-05-18
AFF-000446,PLAYER292,DS-EDGE,Controller,0.82,RECENT_STORE_VIEWS,2024-04-21
AFF-000447,PLAYER984,DS-EDGE,Controller,0.72,PAST_PURCHASES,2024-05-13
AFF-000448,PLAYER149,DS-STANDARD,Controller-Standard,0.60,PAST_PURCHASES,2024-05-27
AFF-000449,PLAYER019,DS-LIMITED,Controller,0.73,WISHLIST_ACTIVITY,2024-06-08
AFF-000450,PLAYER452,DS-LIMITED,Controller,0.41,PAST_PURCHASES,2024-05-18
AFF-000451,PLAYER679,DS-STANDARD,Controller-Standard,0.15,PAST_PURCHASES,2024-05-28
AFF-000452,PLAYER407,DS-LIMITED,Controller,0.77,WISHLIST_ACTIVITY,2024-04-30
AFF-000453,PLAYER790,DS-EDGE,Controller,0.90,SESSION_PATTERN,2024-06-05
AFF-000454,PLAYER586,DS-STANDARD,Controller-Standard,0.16,SESSION_PATTERN,2024-04-29
AFF-000455,PLAYER308,DS-EDGE-MODULE,Controller,0.49,RECENT_STORE_VIEWS,2024-04-13
AFF-000456,PLAYER035,DS-LIMITED,Controller,0.69,RECENT_STORE_VIEWS,2024-04-13
AFF-000457,PLAYER245,DS-EDGE-MODULE,Controller,0.45,PAST_PURCHASES,2024-04-27
AFF-000458,PLAYER559,DS-EDGE-MODULE,Controller-Module,0.71,SESSION_PATTERN,2024-06-08
AFF-000459,PLAYER615,DS-EDGE,Controller,0.32,PAST_PURCHASES,2024-05-25
AFF-000460,PLAYER676,DS-EDGE-MODULE,Controller,0.77,SESSION_PATTERN,2024-06-01
AFF-000461,PLAYER051,DS-LIMITED,Controller,0.61,WISHLIST_ACTIVITY,2024-05-16
AFF-000462,PLAYER873,DS-LIMITED,Controller,0.70,RECENT_STORE_VIEWS,2024-04-30
AFF-000463,PLAYER041,DS-LIMITED,Controller-Premium,0.91,SESSION_PATTERN,2024-05-10
AFF-000464,PLAYER435,DS-EDGE-MODULE,Controller,0.59,WISHLIST_ACTIVITY,2024-04-29
AFF-000465,PLAYER670,DS-LIMITED,Controller,0.72,SESSION_PATTERN,2024-05-28
AFF-000466,PLAYER857,DS-LIMITED,Controller,0.90,SESSION_PATTERN,2024-06-05
AFF-000467,PLAYER127,DS-STANDARD,Controller-Standard,0.11,SESSION_PATTERN,2024-06-08
AFF-000468,PLAYER234,DS-EDGE,Controller,0.37,SESSION_PATTERN,2024-06-03
AFF-000469,PLAYER237,DS-EDGE-MODULE,Controller,0.83,WISHLIST_ACTIVITY,2024-04-12
AFF-000470,PLAYER248,DS-EDGE,Controller,0.77,WISHLIST_ACTIVITY,2024-05-08
AFF-000471,PLAYER756,DS-EDGE-MODULE,Controller,0.48,SESSION_PATTERN,2024-06-09
AFF-000472,PLAYER135,DS-EDGE-MODULE,Controller,0.52,WISHLIST_ACTIVITY,2024-04-30
AFF-000473,PLAYER454,DS-EDGE-MODULE,Controller-Module,0.78,PAST_PURCHASES,2024-04-17
AFF-000474,PLAYER258,DS-STANDARD,Controller-Standard,0.28,PAST_PURCHASES,2024-05-23
AFF-000475,PLAYER413,DS-EDGE,Controller,0.95,WISHLIST_ACTIVITY,2024-05-23
AFF-000476,PLAYER670,DS-EDGE,Controller,0.24,PAST_PURCHASES,2024-05-01
AFF-000477,PLAYER289,DS-LIMITED,Controller,0.38,SESSION_PATTERN,2024-04-30
AFF-000478,PLAYER540,DS-EDGE-MODULE,Controller,0.18,PAST_PURCHASES,2024-05-11
AFF-000479,PLAYER461,DS-EDGE-MODULE,Controller,0.52,PAST_PURCHASES,2024-04-26
AFF-000480,PLAYER265,DS-STANDARD,Controller-Standard,0.36,WISHLIST_ACTIVITY,2024-05-21
AFF-000481,PLAYER459,DS-EDGE,Controller,0.52,RECENT_STORE_VIEWS,2024-05-20
AFF-000482,PLAYER997,DS-EDGE-MODULE,Controller,0.66,WISHLIST_ACTIVITY,2024-05-15
AFF-000483,PLAYER848,DS-EDGE-MODULE,Controller,0.75,SESSION_PATTERN,2024-06-09
AFF-000484,PLAYER918,DS-LIMITED,Controller-Premium,0.94,PAST_PURCHASES,2024-05-16
AFF-000485,PLAYER619,DS-LIMITED,Controller,0.32,WISHLIST_ACTIVITY,2024-05-24
AFF-000486,PLAYER885,DS-EDGE,Controller,0.53,PAST_PURCHASES,2024-04-24
AFF-000487,PLAYER858,DS-STANDARD,Controller-Standard,0.81,SESSION_PATTERN,2024-06-09
AFF-000488,PLAYER016,DS-EDGE-MODULE,Controller,0.48,SESSION_PATTERN,2024-06-07
AFF-000489,PLAYER332,DS-EDGE,Controller,0.67,WISHLIST_ACTIVITY,2024-06-08
AFF-000490,PLAYER151,DS-EDGE,Controller,0.41,RECENT_STORE_VIEWS,2024-04-16
AFF-000491,PLAYER188,DS-EDGE,Controller,0.74,WISHLIST_ACTIVITY,2024-04-29
AFF-000492,PLAYER075,DS-LIMITED,Controller,0.95,WISHLIST_ACTIVITY,2024-04-20
AFF-000493,PLAYER580,DS-LIMITED,Controller-Premium,0.76,WISHLIST_ACTIVITY,2024-06-08
AFF-000494,PLAYER960,DS-EDGE-MODULE,Controller,0.59,SESSION_PATTERN,2024-04-17
AFF-000495,PLAYER951,DS-STANDARD,Controller-Standard,0.24,WISHLIST_ACTIVITY,2024-05-29
AFF-000496,PLAYER850,DS-STANDARD,Controller-Standard,0.41,SESSION_PATTERN,2024-05-31
AFF-000497,PLAYER161,DS-EDGE-MODULE,Controller-Module,0.76,WISHLIST_ACTIVITY,2024-05-27
AFF-000498,PLAYER516,DS-LIMITED,Controller-Premium,0.95,WISHLIST_ACTIVITY,2024-06-05
AFF-000499,PLAYER121,DS-LIMITED,Controller,0.68,RECENT_STORE_VIEWS,2024-04-27
AFF-000500,PLAYER008,DS-LIMITED,Controller,0.50,WISHLIST_ACTIVITY,2024-05-18
AFF-000501,PLAYER586,DS-EDGE-MODULE,Controller,0.40,RECENT_STORE_VIEWS,2024-05-05
AFF-000502,PLAYER735,DS-LIMITED,Controller,0.53,SESSION_PATTERN,2024-05-01
AFF-000503,PLAYER389,DS-EDGE,Controller,0.95,RECENT_STORE_VIEWS,2024-06-02
AFF-000504,PLAYER668,DS-EDGE,Controller-Premium,0.77,RECENT_STORE_VIEWS,2024-05-18
AFF-000505,PLAYER295,DS-EDGE-MODULE,Controller,0.15,RECENT_STORE_VIEWS,2024-04-18
AFF-000506,PLAYER875,DS-EDGE-MODULE,Controller,0.42,SESSION_PATTERN,2024-05-29
AFF-000507,PLAYER158,DS-LIMITED,Controller,0.34,PAST_PURCHASES,2024-05-01
AFF-000508,PLAYER839,DS-EDGE,Controller,0.18,WISHLIST_ACTIVITY,2024-04-15
AFF-000509,PLAYER077,DS-EDGE,Controller-Premium,0.90,PAST_PURCHASES,2024-04-28
AFF-000510,PLAYER311,DS-EDGE,Controller,0.54,RECENT_STORE_VIEWS,2024-05-18
AFF-000511,PLAYER575,DS-LIMITED,Controller,0.84,SESSION_PATTERN,2024-05-30
AFF-000512,PLAYER086,DS-EDGE-MODULE,Controller,0.33,RECENT_STORE_VIEWS,2024-04-08
AFF-000513,PLAYER180,DS-EDGE-MODULE,Controller,0.54,RECENT_STORE_VIEWS,2024-05-01
AFF-000514,PLAYER197,DS-EDGE,Controller,0.39,RECENT_STORE_VIEWS,2024-04-16
AFF-000515,PLAYER617,DS-EDGE-MODULE,Controller,0.26,WISHLIST_ACTIVITY,2024-06-03
AFF-000516,PLAYER734,DS-STANDARD,Controller-Standard,0.70,RECENT_STORE_VIEWS,2024-05-25
AFF-000517,PLAYER370,DS-EDGE,Controller,0.87,PAST_PURCHASES,2024-06-04
AFF-000518,PLAYER681,DS-EDGE-MODULE,Controller-Module,0.82,RECENT_STORE_VIEWS,2024-05-05
AFF-000519,PLAYER868,DS-EDGE,Controller,0.78,WISHLIST_ACTIVITY,2024-05-29
AFF-000520,PLAYER944,DS-STANDARD,Controller-Standard,0.80,WISHLIST_ACTIVITY,2024-06-09
AFF-000521,PLAYER857,DS-EDGE,Controller,0.91,WISHLIST_ACTIVITY,2024-05-10
AFF-000522,PLAYER269,DS-LIMITED,Controller,0.74,SESSION_PATTERN,2024-06-06
AFF-000523,PLAYER724,DS-EDGE,Controller,0.46,RECENT_STORE_VIEWS,2024-04-13
