External_Controller_ID__c,Name,SerialNumber,ProductCode,Player_ID__c,PurchaseDate,InstallDate,Warranty_Months__c,Warranty_Expiry_Date__c,Warranty_Status__c,Status
CTRL-0620,DualSense Wireless Controller,ZCT1W-N3071885,DS-STANDARD,PLAYER548,2022-03-24,2022-03-30,12,2023-03-24,OUT_OF_WARRANTY,Purchased
CTRL-0621,DualSense Wireless Controller,ZCT1W-U5854470,DS-STANDARD,PLAYER548,2021-11-22,2021-12-16,12,2022-11-22,OUT_OF_WARRANTY,Purchased
CTRL-0622,DualSense Wireless Controller,ZCT2E-T7853764,DS-STANDARD,PLAYER549,2022-03-22,2022-04-04,12,2023-03-22,OUT_OF_WARRANTY,Purchased
CTRL-0623,DualSense Wireless Controller,ZCT2E-L7093060,DS-STANDARD,PLAYER550,2022-10-13,2022-10-29,12,2023-10-13,OUT_OF_WARRANTY,Purchased
CTRL-0624,DualSense Wireless Controller,ZCT2E-H7777424,DS-STANDARD,PLAYER551,2023-08-09,2023-08-18,12,2024-08-08,IN_WARRANTY,Purchased
CTRL-0625,DualSense Edge Wireless Controller,ZCT2E-F3980080,DS-EDGE,PLAYER552,2023-03-31,2023-04-09,12,2024-03-30,OUT_OF_WARRANTY,Purchased
CTRL-0626,DualSense Wireless Controller,ZCT1W-T6604510,DS-STANDARD,PLAYER552,2021-07-21,2021-08-02,12,2022-07-21,OUT_OF_WARRANTY,Purchased
CTRL-0627,DualSense Wireless Controller,ZCT2E-P7883587,DS-STANDARD,PLAYER553,2021-03-01,2021-03-20,12,2022-03-01,OUT_OF_WARRANTY,Purchased
CTRL-0628,DualSense Wireless Controller,ZCT1W-E9445000,DS-STANDARD,PLAYER554,2023-04-18,2023-05-18,12,2024-04-17,OUT_OF_WARRANTY,Purchased
CTRL-0629,DualSense Wireless Controller,ZCT1W-L5193310,DS-STANDARD,PLAYER555,2023-08-25,2023-09-15,12,2024-08-24,IN_WARRANTY,Purchased
CTRL-0630,DualSense Wireless Controller,ZCT1W-M1381170,DS-STANDARD,PLAYER556,2023-03-09,2023-03-26,12,2024-03-08,OUT_OF_WARRANTY,Purchased
CTRL-0631,DualSense Wireless Controller,ZCT1W-F8680087,DS-STANDARD,PLAYER557,2022-05-06,2022-05-11,12,2023-05-06,OUT_OF_WARRANTY,Purchased
CTRL-0632,DualSense Wireless Controller,ZCT2E-G6414413,DS-STANDARD,PLAYER558,2021-05-13,2021-06-10,12,2022-05-13,OUT_OF_WARRANTY,Purchased
CTRL-0633,DualSense Wireless Controller,ZCT1W-G8737309,DS-STANDARD,PLAYER558,2023-06-28,2023-07-05,12,2024-06-27,IN_WARRANTY,Purchased
CTRL-0634,DualSense Edge Wireless Controller,ZCT1W-Q9392214,DS-EDGE,PLAYER559,2021-08-16,2021-09-10,12,2022-08-16,OUT_OF_WARRANTY,Purchased
CTRL-0635,DualSense Wireless Controller,ZCT2E-F5108127,DS-STANDARD,PLAYER560,2021-05-24,2021-05-24,12,2022-05-24,OUT_OF_WARRANTY,Purchased
CTRL-0636,DualSense Wireless Controller,ZCT1W-X7817366,DS-STANDARD,PLAYER561,2023-08-21,2023-09-17,12,2024-08-20,IN_WARRANTY,Purchased
CTRL-0637,DualSense Wireless Controller,ZCT2E-C7997602,DS-STANDARD,PLAYER562,2024-01-06,2024-01-09,12,2025-01-05,IN_WARRANTY,Purchased
CTRL-0638,DualSense Wireless Controller,ZCT1W-Q9066612,DS-STANDARD,PLAYER563,2021-05-03,2021-05-12,12,2022-05-03,OUT_OF_WARRANTY,Purchased
CTRL-0639,DualSense Wireless Controller,ZCT2E-B7096391,DS-STANDARD,PLAYER564,2023-11-14,2023-12-04,12,2024-11-13,IN_WARRANTY,Purchased
CTRL-0640,DualSense Wireless Controller,ZCT2E-P3081328,DS-STANDARD,PLAYER565,2022-06-22,2022-07-16,12,2023-06-22,OUT_OF_WARRANTY,Purchased
CTRL-0641,DualSense Wireless Controller,ZCT1W-F7148254,DS-STANDARD,PLAYER566,2022-11-27,2022-12-01,12,2023-11-27,OUT_OF_WARRANTY,Purchased
CTRL-0642,DualSense Wireless Controller,ZCT1W-R4524641,DS-STANDARD,PLAYER566,2022-11-07,2022-11-27,12,2023-11-07,OUT_OF_WARRANTY,Purchased
CTRL-0643,DualSense Wireless Controller,ZCT1W-Q9247292,DS-STANDARD,PLAYER567,2022-06-17,2022-06-27,12,2023-06-17,OUT_OF_WARRANTY,Purchased
CTRL-0644,DualSense Wireless Controller,ZCT2E-Q6547574,DS-STANDARD,PLAYER568,2022-06-13,2022-07-01,12,2023-06-13,OUT_OF_WARRANTY,Purchased
CTRL-0645,DualSense Wireless Controller,ZCT2E-V1599695,DS-STANDARD,PLAYER569,2021-10-31,2021-11-16,12,2022-10-31,OUT_OF_WARRANTY,Purchased
CTRL-0646,DualSense Wireless Controller,ZCT2E-A4708126,DS-STANDARD,PLAYER570,2023-01-13,2023-02-04,12,2024-01-13,OUT_OF_WARRANTY,Purchased
CTRL-0647,DualSense Wireless Controller,ZCT2E-K3655874,DS-STANDARD,PLAYER571,2022-09-17,2022-10-02,12,2023-09-17,OUT_OF_WARRANTY,Purchased
CTRL-0648,DualSense Edge Wireless Controller,ZCT2E-X5947259,DS-EDGE,PLAYER572,2021-11-13,2021-12-06,12,2022-11-13,OUT_OF_WARRANTY,Purchased
CTRL-0649,DualSense Wireless Controller,ZCT1W-E5904531,DS-STANDARD,PLAYER573,2022-06-11,2022-07-01,12,2023-06-11,OUT_OF_WARRANTY,Purchased
CTRL-0650,DualSense Wireless Controller,ZCT1W-A4551099,DS-STANDARD,PLAYER574,2021-10-31,2021-11-18,12,2022-10-31,OUT_OF_WARRANTY,Purchased
CTRL-0651,DualSense Wireless Controller,ZCT1W-J7109621,DS-STANDARD,PLAYER575,2023-11-25,2023-12-07,12,2024-11-24,IN_WARRANTY,Purchased
CTRL-0652,DualSense Wireless Controller,ZCT2E-V3859007,DS-STANDARD,PLAYER576,2021-11-16,2021-12-04,12,2022-11-16,OUT_OF_WARRANTY,Purchased
CTRL-0653,DualSense Wireless Controller,ZCT2E-S7280761,DS-STANDARD,PLAYER577,2023-09-21,2023-10-11,12,2024-09-20,IN_WARRANTY,Purchased
CTRL-0654,DualSense Wireless Controller,ZCT1W-S9087498,DS-STANDARD,PLAYER578,2023-02-17,2023-02-17,12,2024-02-17,OUT_OF_WARRANTY,Purchased
CTRL-0655,DualSense Wireless Controller,ZCT1W-L4771940,DS-STANDARD,PLAYER579,2022-04-05,2022-04-09,12,2023-04-05,OUT_OF_WARRANTY,Purchased
CTRL-0656,DualSense Edge Wireless Controller,ZCT2E-V3006411,DS-EDGE,PLAYER580,2022-02-08,2022-02-19,12,2023-02-08,OUT_OF_WARRANTY,Purchased
CTRL-0657,DualSense Wireless Controller,ZCT2E-Q1204695,DS-STANDARD,PLAYER580,2023-12-10,2024-01-07,12,2024-12-09,IN_WARRANTY,Purchased
CTRL-0658,DualSense Wireless Controller,ZCT1W-G7099530,DS-STANDARD,PLAYER581,2023-03-28,2023-04-17,12,2024-03-27,OUT_OF_WARRANTY,Purchased
CTRL-0659,DualSense Limited Edition Controller,ZCT1W-L9513036,DS-LIMITED,PLAYER582,2024-01-01,2024-01-28,12,2024-12-31,IN_WARRANTY,Purchased
CTRL-0660,DualSense Wireless Controller,ZCT1W-B8493255,DS-STANDARD,PLAYER583,2022-05-23,2022-05-30,12,2023-05-23,OUT_OF_WARRANTY,Purchased
CTRL-0661,DualSense Wireless Controller,ZCT2E-F5111878,DS-STANDARD,PLAYER584,2023-07-24,2023-07-29,12,2024-07-23,IN_WARRANTY,Purchased
CTRL-0662,DualSense Wireless Controller,ZCT1W-V5458768,DS-STANDARD,PLAYER585,2021-07-07,2021-07-30,12,2022-07-07,OUT_OF_WARRANTY,Purchased
CTRL-0663,DualSense Wireless Controller,ZCT1W-C3223802,DS-STANDARD,PLAYER586,2021-05-05,2021-05-11,12,2022-05-05,OUT_OF_WARRANTY,Purchased
CTRL-0664,DualSense Wireless Controller,ZCT1W-H9007468,DS-STANDARD,PLAYER587,2024-01-05,2024-02-02,12,2025-01-04,IN_WARRANTY,Purchased
CTRL-0665,DualSense Wireless Controller,ZCT1W-L2225651,DS-STANDARD,PLAYER588,2021-08-27,2021-09-10,12,2022-08-27,OUT_OF_WARRANTY,Purchased
CTRL-0666,DualSense Wireless Controller,ZCT1W-R4311759,DS-STANDARD,PLAYER589,2022-03-17,2022-04-05,12,2023-03-17,OUT_OF_WARRANTY,Purchased
CTRL-0667,DualSense Wireless Controller,ZCT2E-K1161102,DS-STANDARD,PLAYER590,2021-08-17,2021-09-09,12,2022-08-17,OUT_OF_WARRANTY,Purchased
CTRL-0668,DualSense Wireless Controller,ZCT2E-W4268180,DS-STANDARD,PLAYER590,2023-07-24,2023-07-24,12,2024-07-23,IN_WARRANTY,Purchased
CTRL-0669,DualSense Wireless Controller,ZCT2E-P5542317,DS-STANDARD,PLAYER591,2021-12-28,2022-01-07,12,2022-12-28,OUT_OF_WARRANTY,Purchased
CTRL-0670,DualSense Edge Wireless Controller,ZCT2E-S5760630,DS-EDGE,PLAYER592,2022-09-06,2022-09-14,12,2023-09-06,OUT_OF_WARRANTY,Purchased
CTRL-0671,DualSense Wireless Controller,ZCT1W-L5618572,DS-STANDARD,PLAYER593,2023-10-28,2023-11-06,12,2024-10-27,IN_WARRANTY,Purchased
CTRL-0672,DualSense Wireless Controller,ZCT2E-D4056477,DS-STANDARD,PLAYER594,2022-10-16,2022-11-13,12,2023-10-16,OUT_OF_WARRANTY,Purchased
CTRL-0673,DualSense Wireless Controller,ZCT2E-R3736881,DS-STANDARD,PLAYER594,2023-06-04,2023-06-25,12,2024-06-03,OUT_OF_WARRANTY,Purchased
CTRL-0674,DualSense Wireless Controller,ZCT2E-D8435634,DS-STANDARD,PLAYER595,2022-01-10,2022-01-16,12,2023-01-10,OUT_OF_WARRANTY,Purchased
CTRL-0675,DualSense Edge Wireless Controller,ZCT1W-H4577178,DS-EDGE,PLAYER596,2022-09-22,2022-10-08,12,2023-09-22,OUT_OF_WARRANTY,Purchased
CTRL-0676,DualSense Wireless Controller,ZCT2E-L9898627,DS-STANDARD,PLAYER597,2022-09-07,2022-10-06,12,2023-09-07,OUT_OF_WARRANTY,Purchased
CTRL-0677,DualSense Wireless Controller,ZCT1W-U3593718,DS-STANDARD,PLAYER598,2022-01-29,2022-02-22,12,2023-01-29,OUT_OF_WARRANTY,Purchased
CTRL-0678,DualSense Wireless Controller,ZCT2E-F3649846,DS-STANDARD,PLAYER599,2021-11-18,2021-11-28,12,2022-11-18,OUT_OF_WARRANTY,Purchased
CTRL-0679,DualSense Edge Wireless Controller,ZCT2E-W7994575,DS-EDGE,PLAYER600,2022-07-06,2022-07-13,12,2023-07-06,OUT_OF_WARRANTY,Purchased
CTRL-0680,DualSense Wireless Controller,ZCT2E-R6093866,DS-STANDARD,PLAYER601,2022-09-20,2022-09-30,12,2023-09-20,OUT_OF_WARRANTY,Purchased
CTRL-0681,DualSense Wireless Controller,ZCT2E-L8544846,DS-STANDARD,PLAYER602,2023-03-17,2023-04-10,12,2024-03-16,OUT_OF_WARRANTY,Purchased
CTRL-0682,DualSense Limited Edition Controller,ZCT2E-A7779356,DS-LIMITED,PLAYER603,2023-04-18,2023-04-29,12,2024-04-17,OUT_OF_WARRANTY,Purchased
CTRL-0683,DualSense Limited Edition Controller,ZCT1W-Q5600435,DS-LIMITED,PLAYER604,2022-02-19,2022-02-25,12,2023-02-19,OUT_OF_WARRANTY,Purchased
CTRL-0684,DualSense Limited Edition Controller,ZCT2E-K7265873,DS-LIMITED,PLAYER605,2023-05-26,2023-06-20,12,2024-05-25,OUT_OF_WARRANTY,Purchased
CTRL-0685,DualSense Wireless Controller,ZCT2E-L4346251,DS-STANDARD,PLAYER606,2023-10-28,2023-11-11,12,2024-10-27,IN_WARRANTY,Purchased
CTRL-0686,DualSense Wireless Controller,ZCT2E-D2248676,DS-STANDARD,PLAYER607,2022-10-29,2022-11-21,12,2023-10-29,OUT_OF_WARRANTY,Purchased
CTRL-0687,DualSense Wireless Controller,ZCT2E-U8883139,DS-STANDARD,PLAYER608,2021-04-05,2021-04-29,12,2022-04-05,OUT_OF_WARRANTY,Purchased
CTRL-0688,DualSense Wireless Controller,ZCT2E-R5191722,DS-STANDARD,PLAYER609,2023-02-08,2023-02-09,12,2024-02-08,OUT_OF_WARRANTY,Purchased
CTRL-0689,DualSense Wireless Controller,ZCT1W-B6749416,DS-STANDARD,PLAYER610,2023-01-27,2023-02-10,12,2024-01-27,OUT_OF_WARRANTY,Purchased
CTRL-0690,DualSense Wireless Controller,ZCT2E-D8916176,DS-STANDARD,PLAYER611,2021-06-01,2021-06-11,12,2022-06-01,OUT_OF_WARRANTY,Purchased
CTRL-0691,DualSense Wireless Controller,ZCT2E-E3523621,DS-STANDARD,PLAYER612,2022-02-14,2022-03-03,12,2023-02-14,OUT_OF_WARRANTY,Purchased
CTRL-0692,DualSense Wireless Controller,ZCT1W-Q5114220,DS-STANDARD,PLAYER613,2022-06-18,2022-07-05,12,2023-06-18,OUT_OF_WARRANTY,Purchased
CTRL-0693,DualSense Wireless Controller,ZCT2E-A3356654,DS-STANDARD,PLAYER614,2021-05-20,2021-06-16,12,2022-05-20,OUT_OF_WARRANTY,Purchased
CTRL-0694,DualSense Wireless Controller,ZCT2E-M8479960,DS-STANDARD,PLAYER615,2022-03-16,2022-03-21,12,2023-03-16,OUT_OF_WARRANTY,Purchased
CTRL-0695,DualSense Wireless Controller,ZCT2E-Q4819874,DS-STANDARD,PLAYER616,2022-11-14,2022-11-20,12,2023-11-14,OUT_OF_WARRANTY,Purchased
CTRL-0696,DualSense Wireless Controller,ZCT2E-J1388196,DS-STANDARD,PLAYER617,2023-04-22,2023-05-05,12,2024-04-21,OUT_OF_WARRANTY,Purchased
CTRL-0697,DualSense Wireless Controller,ZCT2E-R1805827,DS-STANDARD,PLAYER618,2021-05-04,2021-06-02,12,2022-05-04,OUT_OF_WARRANTY,Purchased
CTRL-0698,DualSense Wireless Controller,ZCT2E-A8335114,DS-STANDARD,PLAYER619,2023-10-30,2023-11-26,12,2024-10-29,IN_WARRANTY,Purchased
CTRL-0699,DualSense Wireless Controller,ZCT2E-T9254549,DS-STANDARD,PLAYER620,2022-11-15,2022-12-05,12,2023-11-15,OUT_OF_WARRANTY,Purchased
CTRL-0700,DualSense Wireless Controller,ZCT1W-C2545911,DS-STANDARD,PLAYER620,2021-08-19,2021-09-05,12,2022-08-19,OUT_OF_WARRANTY,Purchased
CTRL-0701,DualSense Wireless Controller,ZCT1W-S2471869,DS-STANDARD,PLAYER621,2023-08-18,2023-09-06,12,2024-08-17,IN_WARRANTY,Purchased
CTRL-0702,DualSense Wireless Controller,ZCT1W-C8230086,DS-STANDARD,PLAYER621,2023-08-12,2023-08-26,12,2024-08-11,IN_WARRANTY,Purchased
CTRL-0703,DualSense Limited Edition Controller,ZCT1W-W6543686,DS-LIMITED,PLAYER622,2022-11-27,2022-12-11,12,2023-11-27,OUT_OF_WARRANTY,Purchased
CTRL-0704,DualSense Wireless Controller,ZCT2E-A7735482,DS-STANDARD,PLAYER623,2021-01-14,2021-02-02,12,2022-01-14,OUT_OF_WARRANTY,Purchased
CTRL-0705,DualSense Wireless Controller,ZCT2E-A1143242,DS-STANDARD,PLAYER624,2023-05-25,2023-05-29,12,2024-05-24,OUT_OF_WARRANTY,Purchased
CTRL-0706,DualSense Wireless Controller,ZCT2E-H6479762,DS-STANDARD,PLAYER625,2022-02-15,2022-03-11,12,2023-02-15,OUT_OF_WARRANTY,Purchased
CTRL-0707,DualSense Wireless Controller,ZCT2E-U3560283,DS-STANDARD,PLAYER626,2021-10-31,2021-11-06,12,2022-10-31,OUT_OF_WARRANTY,Purchased
CTRL-0708,DualSense Limited Edition Controller,ZCT2E-F2692762,DS-LIMITED,PLAYER626,2021-03-22,2021-04-15,12,2022-03-22,OUT_OF_WARRANTY,Purchased
CTRL-0709,DualSense Wireless Controller,ZCT1W-T6847188,DS-STANDARD,PLAYER627,2022-11-02,2022-11-29,12,2023-11-02,OUT_OF_WARRANTY,Purchased
CTRL-0710,DualSense Wireless Controller,ZCT2E-H4503204,DS-STANDARD,PLAYER628,2021-12-01,2021-12-14,12,2022-12-01,OUT_OF_WARRANTY,Purchased
CTRL-0711,DualSense Wireless Controller,ZCT2E-H4644612,DS-STANDARD,PLAYER629,2021-02-25,2021-03-01,12,2022-02-25,OUT_OF_WARRANTY,Purchased
CTRL-0712,DualSense Edge Wireless Controller,ZCT2E-D7293367,DS-EDGE,PLAYER630,2021-02-22,2021-03-08,12,2022-02-22,OUT_OF_WARRANTY,Purchased
CTRL-0713,DualSense Wireless Controller,ZCT1W-N1825678,DS-STANDARD,PLAYER631,2023-03-29,2023-04-04,12,2024-03-28,OUT_OF_WARRANTY,Purchased
CTRL-0714,DualSense Edge Wireless Controller,ZCT1W-N3091268,DS-EDGE,PLAYER632,2021-07-10,2021-07-15,12,2022-07-10,OUT_OF_WARRANTY,Purchased
CTRL-0715,DualSense Edge Wireless Controller,ZCT1W-F4517141,DS-EDGE,PLAYER632,2023-09-29,2023-10-22,12,2024-09-28,IN_WARRANTY,Purchased
CTRL-0716,DualSense Wireless Controller,ZCT2E-L7964689,DS-STANDARD,PLAYER633,2021-07-05,2021-07-30,12,2022-07-05,OUT_OF_WARRANTY,Purchased
CTRL-0717,DualSense Wireless Controller,ZCT2E-R5282963,DS-STANDARD,PLAYER634,2023-07-25,2023-07-25,12,2024-07-24,IN_WARRANTY,Purchased
CTRL-0718,DualSense Wireless Controller,ZCT1W-N8046664,DS-STANDARD,PLAYER635,2021-07-24,2021-08-04,12,2022-07-24,OUT_OF_WARRANTY,Purchased
CTRL-0719,DualSense Wireless Controller,ZCT2E-K2095646,DS-STANDARD,PLAYER636,2022-09-08,2022-09-15,12,2023-09-08,OUT_OF_WARRANTY,Purchased
CTRL-0720,DualSense Edge Wireless Controller,ZCT1W-W7537849,DS-EDGE,PLAYER637,2023-08-24,2023-08-24,12,2024-08-23,IN_WARRANTY,Purchased
CTRL-0721,DualSense Limited Edition Controller,ZCT2E-W6423586,DS-LIMITED,PLAYER638,2022-05-25,2022-05-30,12,2023-05-25,OUT_OF_WARRANTY,Purchased
CTRL-0722,DualSense Wireless Controller,ZCT1W-E9701033,DS-STANDARD,PLAYER638,2023-08-21,2023-09-14,12,2024-08-20,IN_WARRANTY,Purchased
CTRL-0723,DualSense Wireless Controller,ZCT1W-B4520289,DS-STANDARD,PLAYER639,2022-08-24,2022-09-04,12,2023-08-24,OUT_OF_WARRANTY,Purchased
CTRL-0724,DualSense Wireless Controller,ZCT2E-F8033665,DS-STANDARD,PLAYER640,2023-11-29,2023-12-29,12,2024-11-28,IN_WARRANTY,Purchased
CTRL-0725,DualSense Wireless Controller,ZCT1W-X4046988,DS-STANDARD,PLAYER641,2021-08-13,2021-09-07,12,2022-08-13,OUT_OF_WARRANTY,Purchased
CTRL-0726,DualSense Wireless Controller,ZCT1W-A9347594,DS-STANDARD,PLAYER642,2023-04-07,2023-04-27,12,2024-04-06,OUT_OF_WARRANTY,Purchased
CTRL-0727,DualSense Limited Edition Controller,ZCT2E-J6386706,DS-LIMITED,PLAYER643,2021-02-22,2021-03-04,12,2022-02-22,OUT_OF_WARRANTY,Purchased
CTRL-0728,DualSense Wireless Controller,ZCT1W-R1574162,DS-STANDARD,PLAYER644,2021-10-23,2021-11-21,12,2022-10-23,OUT_OF_WARRANTY,Purchased
CTRL-0729,DualSense Edge Wireless Controller,ZCT2E-B7325627,DS-EDGE,PLAYER645,2023-12-12,2023-12-17,12,2024-12-11,IN_WARRANTY,Purchased
CTRL-0730,DualSense Edge Wireless Controller,ZCT1W-D1250625,DS-EDGE,PLAYER646,2022-12-16,2023-01-13,12,2023-12-16,OUT_OF_WARRANTY,Purchased
CTRL-0731,DualSense Wireless Controller,ZCT1W-C8044465,DS-STANDARD,PLAYER647,2021-08-19,2021-09-18,12,2022-08-19,OUT_OF_WARRANTY,Purchased
CTRL-0732,DualSense Wireless Controller,ZCT2E-Q7963833,DS-STANDARD,PLAYER648,2024-01-05,2024-01-19,12,2025-01-04,IN_WARRANTY,Purchased
CTRL-0733,DualSense Wireless Controller,ZCT1W-V1012106,DS-STANDARD,PLAYER649,2023-08-20,2023-09-17,12,2024-08-19,IN_WARRANTY,Purchased
CTRL-0734,DualSense Wireless Controller,ZCT2E-E6416968,DS-STANDARD,PLAYER650,2023-01-19,2023-02-18,12,2024-01-19,OUT_OF_WARRANTY,Purchased
CTRL-0735,DualSense Wireless Controller,ZCT1W-R9267840,DS-STANDARD,PLAYER651,2022-02-06,2022-02-10,12,2023-02-06,OUT_OF_WARRANTY,Purchased
CTRL-0736,DualSense Wireless Controller,ZCT1W-S3177810,DS-STANDARD,PLAYER652,2021-10-20,2021-10-27,12,2022-10-20,OUT_OF_WARRANTY,Purchased
CTRL-0737,DualSense Wireless Controller,ZCT1W-D7775286,DS-STANDARD,PLAYER653,2021-08-04,2021-08-11,12,2022-08-04,OUT_OF_WARRANTY,Purchased
CTRL-0738,DualSense Wireless Controller,ZCT1W-J4097522,DS-STANDARD,PLAYER653,2022-09-09,2022-09-19,12,2023-09-09,OUT_OF_WARRANTY,Purchased
CTRL-0739,DualSense Edge Wireless Controller,ZCT2E-X9722758,DS-EDGE,PLAYER654,2023-11-25,2023-12-13,12,2024-11-24,IN_WARRANTY,Purchased
CTRL-0740,DualSense Wireless Controller,ZCT2E-E6501987,DS-STANDARD,PLAYER655,2021-10-25,2021-11-12,12,2022-10-25,OUT_OF_WARRANTY,Purchased
CTRL-0741,DualSense Wireless Controller,ZCT1W-N1805615,DS-STANDARD,PLAYER656,2022-01-09,2022-01-09,12,2023-01-09,OUT_OF_WARRANTY,Purchased
CTRL-0742,DualSense Wireless Controller,ZCT1W-W1572338,DS-STANDARD,PLAYER657,2022-05-03,2022-05-08,12,2023-05-03,OUT_OF_WARRANTY,Purchased
CTRL-0743,DualSense Wireless Controller,ZCT2E-L1196503,DS-STANDARD,PLAYER658,2023-09-18,2023-10-15,12,2024-09-17,IN_WARRANTY,Purchased
CTRL-0744,DualSense Wireless Controller,ZCT2E-G7805792,DS-STANDARD,PLAYER658,2022-03-16,2022-03-30,12,2023-03-16,OUT_OF_WARRANTY,Purchased
CTRL-0745,DualSense Wireless Controller,ZCT2E-T8379676,DS-STANDARD,PLAYER659,2022-07-27,2022-08-16,12,2023-07-27,OUT_OF_WARRANTY,Purchased
CTRL-0746,DualSense Wireless Controller,ZCT2E-L4125920,DS-STANDARD,PLAYER660,2023-09-26,2023-10-20,12,2024-09-25,IN_WARRANTY,Purchased
CTRL-0747,DualSense Wireless Controller,ZCT2E-X2619058,DS-STANDARD,PLAYER661,2022-12-03,2022-12-27,12,2023-12-03,OUT_OF_WARRANTY,Purchased
CTRL-0748,DualSense Wireless Controller,ZCT2E-C7130767,DS-STANDARD,PLAYER662,2021-02-22,2021-03-24,12,2022-02-22,OUT_OF_WARRANTY,Purchased
CTRL-0749,DualSense Wireless Controller,ZCT1W-D4810526,DS-STANDARD,PLAYER662,2021-08-16,2021-08-19,12,2022-08-16,OUT_OF_WARRANTY,Purchased
CTRL-0750,DualSense Wireless Controller,ZCT2E-E6832167,DS-STANDARD,PLAYER663,2023-06-13,2023-06-30,12,2024-06-12,IN_WARRANTY,Purchased
CTRL-0751,DualSense Wireless Controller,ZCT1W-S4063727,DS-STANDARD,PLAYER664,2023-11-13,2023-11-19,12,2024-11-12,IN_WARRANTY,Purchased
CTRL-0752,DualSense Wireless Controller,ZCT1W-X4722144,DS-STANDARD,PLAYER664,2022-02-11,2022-03-06,12,2023-02-11,OUT_OF_WARRANTY,Purchased
CTRL-0753,DualSense Wireless Controller,ZCT2E-S3546298,DS-STANDARD,PLAYER665,2023-12-23,2024-01-08,12,2024-12-22,IN_WARRANTY,Purchased
CTRL-0754,DualSense Wireless Controller,ZCT1W-T7084360,DS-STANDARD,PLAYER666,2023-12-24,2023-12-29,12,2024-12-23,IN_WARRANTY,Purchased
CTRL-0755,DualSense Wireless Controller,ZCT2E-F2680038,DS-STANDARD,PLAYER667,2022-04-09,2022-05-05,12,2023-04-09,OUT_OF_WARRANTY,Purchased
CTRL-0756,DualSense Edge Wireless Controller,ZCT1W-T8113803,DS-EDGE,PLAYER668,2022-02-19,2022-02-27,12,2023-02-19,OUT_OF_WARRANTY,Purchased
CTRL-0757,DualSense Wireless Controller,ZCT1W-N5974384,DS-STANDARD,PLAYER669,2023-12-05,2023-12-18,12,2024-12-04,IN_WARRANTY,Purchased
CTRL-0758,DualSense Wireless Controller,ZCT2E-Q6400942,DS-STANDARD,PLAYER670,2022-09-07,2022-09-07,12,2023-09-07,OUT_OF_WARRANTY,Purchased
CTRL-0759,DualSense Wireless Controller,ZCT1W-J6227870,DS-STANDARD,PLAYER671,2021-05-17,2021-05-18,12,2022-05-17,OUT_OF_WARRANTY,Purchased
CTRL-0760,DualSense Wireless Controller,ZCT2E-E3412422,DS-STANDARD,PLAYER672,2021-11-25,2021-12-19,12,2022-11-25,OUT_OF_WARRANTY,Purchased
CTRL-0761,DualSense Wireless Controller,ZCT1W-N3675009,DS-STANDARD,PLAYER673,2023-03-12,2023-03-30,12,2024-03-11,OUT_OF_WARRANTY,Purchased
CTRL-0762,DualSense Edge Wireless Controller,ZCT1W-H6878859,DS-EDGE,PLAYER674,2021-05-25,2021-06-01,12,2022-05-25,OUT_OF_WARRANTY,Purchased
CTRL-0763,DualSense Edge Wireless Controller,ZCT2E-E7735054,DS-EDGE,PLAYER674,2021-11-07,2021-11-13,12,2022-11-07,OUT_OF_WARRANTY,Purchased
CTRL-0764,DualSense Wireless Controller,ZCT2E-E5621624,DS-STANDARD,PLAYER675,2021-01-23,2021-02-12,12,2022-01-23,OUT_OF_WARRANTY,Purchased
CTRL-0765,DualSense Wireless Controller,ZCT1W-S6220408,DS-STANDARD,PLAYER676,2023-08-23,2023-08-30,12,2024-08-22,IN_WARRANTY,Purchased
CTRL-0766,DualSense Wireless Controller,ZCT2E-K3094878,DS-STANDARD,PLAYER677,2023-07-20,2023-07-24,12,2024-07-19,IN_WARRANTY,Purchased
CTRL-0767,DualSense Wireless Controller,ZCT1W-L5565127,DS-STANDARD,PLAYER678,2021-03-25,2021-04-06,12,2022-03-25,OUT_OF_WARRANTY,Purchased
CTRL-0768,DualSense Wireless Controller,ZCT2E-D8827002,DS-STANDARD,PLAYER679,2021-12-11,2022-01-08,12,2022-12-11,OUT_OF_WARRANTY,Purchased
CTRL-0769,DualSense Wireless Controller,ZCT2E-K4768723,DS-STANDARD,PLAYER679,2021-07-01,2021-07-24,12,2022-07-01,OUT_OF_WARRANTY,Purchased
CTRL-0770,DualSense Wireless Controller,ZCT2E-H9296866,DS-STANDARD,PLAYER680,2023-06-05,2023-06-18,12,2024-06-04,OUT_OF_WARRANTY,Purchased
CTRL-0771,DualSense Wireless Controller,ZCT1W-W2764796,DS-STANDARD,PLAYER680,2022-07-28,2022-08-23,12,2023-07-28,OUT_OF_WARRANTY,Purchased
CTRL-0772,DualSense Edge Wireless Controller,ZCT2E-J9519865,DS-EDGE,PLAYER681,2022-11-05,2022-11-18,12,2023-11-05,OUT_OF_WARRANTY,Purchased
CTRL-0773,DualSense Edge Wireless Controller,ZCT2E-M2394075,DS-EDGE,PLAYER681,2023-09-22,2023-09-29,12,2024-09-21,IN_WARRANTY,Purchased
CTRL-0774,DualSense Wireless Controller,ZCT2E-H8277403,DS-STANDARD,PLAYER682,2021-08-01,2021-08-25,12,2022-08-01,OUT_OF_WARRANTY,Purchased
